GO.ID,GO_full_name
GO:0019941,modification-dependent protein catabolic process
GO:0045116,protein neddylation
GO:0005545,1-phosphatidylinositol binding
GO:0001786,phosphatidylserine binding
GO:0008429,phosphatidylethanolamine binding
GO:0047710,bis(5'-adenosyl)-triphosphatase activity
GO:0033627,cell adhesion mediated by integrin
GO:0007423,sensory organ development
GO:0045962,"positive regulation of development, heterochronic"
GO:0009755,hormone-mediated signaling pathway
GO:0035211,spermathecum morphogenesis
GO:0060278,regulation of ovulation
GO:0071376,cellular response to corticotropin-releasing hormone stimulus
GO:1990239,steroid hormone binding
GO:0070016,armadillo repeat domain binding
GO:0019216,regulation of lipid metabolic process
GO:0019217,regulation of fatty acid metabolic process
GO:0036003,positive regulation of transcription from RNA polymerase II promoter in response to stress
GO:0045923,positive regulation of fatty acid metabolic process
GO:0033993,response to lipid
GO:0006885,regulation of pH
GO:0015385,sodium:proton antiporter activity
GO:0015386,potassium:proton antiporter activity
GO:0098719,sodium ion import across plasma membrane
GO:2000193,positive regulation of fatty acid transport
GO:0031739,cholecystokinin receptor binding
GO:0004972,NMDA glutamate receptor activity
GO:0017146,NMDA selective glutamate receptor complex
GO:0000146,microfilament motor activity
GO:0070938,contractile ring
GO:0006740,NADPH regeneration
GO:0008746,NAD(P)+ transhydrogenase activity
GO:0008750,NAD(P)+ transhydrogenase (AB-specific) activity
GO:0017056,structural constituent of nuclear pore
GO:0036228,protein localization to nuclear inner membrane
GO:0044613,nuclear pore central transport channel
GO:0005487,nucleocytoplasmic transporter activity
GO:0006913,nucleocytoplasmic transport
GO:0090435,protein localization to nuclear envelope
GO:0031080,nuclear pore outer ring
GO:0044611,nuclear pore inner ring
GO:1903379,regulation of mitotic chromosome condensation
GO:0005543,phospholipid binding
GO:0071426,ribonucleoprotein complex export from nucleus
GO:0000973,posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery
GO:0097298,regulation of nucleus size
GO:1900037,regulation of cellular response to hypoxia
GO:0006405,RNA export from nucleus
GO:0044615,nuclear pore nuclear basket
GO:0000972,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery
GO:0007051,spindle organization
GO:0046604,positive regulation of mitotic centrosome separation
GO:0030719,P granule organization
GO:0034398,telomere tethering at nuclear periphery
GO:0044614,nuclear pore cytoplasmic filaments
GO:1990893,mitotic chromosome centromere condensation
GO:0016973,poly(A)+ mRNA export from nucleus
GO:1900118,negative regulation of execution phase of apoptosis
GO:0034629,cellular protein-containing complex localization
GO:0061700,GATOR2 complex
GO:0012507,ER to Golgi transport vesicle membrane
GO:0010973,positive regulation of division septum assembly
GO:0051169,nuclear transport
GO:0090110,cargo loading into COPII-coated vesicle
GO:0090114,COPII-coated vesicle budding
GO:0030127,COPII vesicle coat
GO:0004983,neuropeptide Y receptor activity
GO:0004816,asparagine-tRNA ligase activity
GO:0006421,asparaginyl-tRNA aminoacylation
GO:0004066,asparagine synthase (glutamine-hydrolyzing) activity
GO:0006529,asparagine biosynthetic process
GO:0006541,glutamine metabolic process
GO:0048211,Golgi vesicle docking
GO:0043001,Golgi to plasma membrane protein transport
GO:0035419,activation of MAPK activity involved in innate immune response
GO:1900150,regulation of defense response to fungus
GO:0006612,protein targeting to membrane
GO:0033108,mitochondrial respiratory chain complex assembly
GO:0015101,organic cation transmembrane transporter activity
GO:0006596,polyamine biosynthetic process
GO:0004586,ornithine decarboxylase activity
GO:0033387,putrescine biosynthetic process from ornithine
GO:0045684,positive regulation of epidermis development
GO:1903355,negative regulation of distal tip cell migration
GO:0030658,transport vesicle membrane
GO:0022401,negative adaptation of signaling pathway
GO:0038022,G-protein coupled olfactory receptor activity
GO:0050911,detection of chemical stimulus involved in sensory perception of smell
GO:0005977,glycogen metabolic process
GO:0006112,energy reserve metabolic process
GO:0006493,protein O-linked glycosylation
GO:0016262,protein N-acetylglucosaminyltransferase activity
GO:0031648,protein destabilization
GO:0035925,mRNA 3'-UTR AU-rich region binding
GO:0036464,cytoplasmic ribonucleoprotein granule
GO:0042662,negative regulation of mesodermal cell fate specification
GO:0042664,negative regulation of endodermal cell fate specification
GO:0048601,oocyte morphogenesis
GO:0051078,meiotic nuclear envelope disassembly
GO:0051151,negative regulation of smooth muscle cell differentiation
GO:0051303,establishment of chromosome localization
GO:0060280,negative regulation of ovulation
GO:0061031,endodermal digestive tract morphogenesis
GO:1903224,regulation of endodermal cell differentiation
GO:1904145,negative regulation of meiotic cell cycle process involved in oocyte maturation
GO:0006857,oligopeptide transport
GO:0015198,oligopeptide transporter activity
GO:0015333,peptide:proton symporter activity
GO:0035673,oligopeptide transmembrane transporter activity
GO:0071916,dipeptide transmembrane transporter activity
GO:0035442,dipeptide transmembrane transport
GO:0035672,oligopeptide transmembrane transport
GO:0042936,dipeptide transporter activity
GO:0042938,dipeptide transport
GO:2000192,negative regulation of fatty acid transport
GO:0032006,regulation of TOR signaling
GO:0080144,amino acid homeostasis
GO:1900101,regulation of endoplasmic reticulum unfolded protein response
GO:0015252,proton channel activity
GO:0000808,origin recognition complex
GO:0005664,nuclear origin of replication recognition complex
GO:0098971,anterograde dendritic transport of neurotransmitter receptor complex
GO:0032839,dendrite cytoplasm
GO:0035641,locomotory exploration behavior
GO:0050954,sensory perception of mechanical stimulus
GO:0005034,osmosensor activity
GO:0007231,osmosensory signaling pathway
GO:0050840,extracellular matrix binding
GO:0008601,
GO:0019888,protein phosphatase regulator activity
GO:1905941,positive regulation of gonad development
GO:1904247,positive regulation of polynucleotide adenylyltransferase activity
GO:0006895,Golgi to endosome transport
GO:0003847,1-alkyl-2-acetylglycerophosphocholine esterase activity
GO:0001106,RNA polymerase II transcription corepressor activity
GO:0046676,negative regulation of insulin secretion
GO:0046929,negative regulation of neurotransmitter secretion
GO:0001712,ectodermal cell fate commitment
GO:0042693,muscle cell fate commitment
GO:0043171,peptide catabolic process
GO:0042277,peptide binding
GO:0030590,first cell cycle pseudocleavage
GO:1903538,regulation of meiotic cell cycle process involved in oocyte maturation
GO:0097431,mitotic spindle pole
GO:1990947,exit from meiosis
GO:0032035,myosin II tail binding
GO:0061803,posterior cell cortex
GO:0007338,single fertilization
GO:0061802,anterior cell cortex
GO:0010070,zygote asymmetric cell division
GO:0060341,regulation of cellular localization
GO:0005839,proteasome core complex
GO:0000502,proteasome complex
GO:0004298,threonine-type endopeptidase activity
GO:0019773,"proteasome core complex, alpha-subunit complex"
GO:0010499,proteasomal ubiquitin-independent protein catabolic process
GO:0010498,proteasomal protein catabolic process
GO:0055002,striated muscle cell development
GO:1904901,positive regulation of myosin II filament organization
GO:0055001,muscle cell development
GO:0005178,integrin binding
GO:1904951,positive regulation of establishment of protein localization
GO:0030239,myofibril assembly
GO:0034446,substrate adhesion-dependent cell spreading
GO:1903829,positive regulation of cellular protein localization
GO:0051153,regulation of striated muscle cell differentiation
GO:0030240,skeletal muscle thin filament assembly
GO:0031013,troponin I binding
GO:0030641,regulation of cellular pH
GO:0019774,"proteasome core complex, beta-subunit complex"
GO:0010506,regulation of autophagy
GO:0004719,protein-L-isoaspartate (D-aspartate) O-methyltransferase activity
GO:0006479,protein methylation
GO:0018197,peptidyl-aspartic acid modification
GO:0033555,multicellular organismal response to stress
GO:0006272,leading strand elongation
GO:0006275,regulation of DNA replication
GO:0019985,translesion synthesis
GO:0030337,DNA polymerase processivity factor activity
GO:0043626,PCNA complex
GO:0008239,dipeptidyl-peptidase activity
GO:0010038,response to metal ion
GO:0016756,glutathione gamma-glutamylcysteinyltransferase activity
GO:0046938,phytochelatin biosynthetic process
GO:0050787,detoxification of mercury ion
GO:0098849,cellular detoxification of cadmium ion
GO:0003810,protein-glutamine gamma-glutamyltransferase activity
GO:0080058,protein deglutathionylation
GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:0016222,procollagen-proline 4-dioxygenase complex
GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity"
GO:0031624,ubiquitin conjugating enzyme binding
GO:0050906,detection of stimulus involved in sensory perception
GO:0045947,negative regulation of translational initiation
GO:0004694,eukaryotic translation initiation factor 2alpha kinase activity
GO:0010939,regulation of necrotic cell death
GO:0010998,regulation of translational initiation by eIF2 alpha phosphorylation
GO:0016805,dipeptidase activity
GO:0008028,monocarboxylic acid transmembrane transporter activity
GO:0015718,monocarboxylic acid transport
GO:0022891,substrate-specific transmembrane transporter activity
GO:0003785,actin monomer binding
GO:0042989,sequestering of actin monomers
GO:0071689,muscle thin filament assembly
GO:0046589,ribonuclease T1 activity
GO:0015562,efflux transmembrane transporter activity
GO:0008559,xenobiotic transmembrane transporting ATPase activity
GO:0042908,xenobiotic transport
GO:0006996,organelle organization
GO:0001227,"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding"
GO:0042755,eating behavior
GO:0016239,positive regulation of macroautophagy
GO:0002082,regulation of oxidative phosphorylation
GO:0035632,mitochondrial prohibitin complex
GO:0070584,mitochondrion morphogenesis
GO:0003993,acid phosphatase activity
GO:0000002,mitochondrial genome maintenance
GO:0010521,telomerase inhibitor activity
GO:0032211,negative regulation of telomere maintenance via telomerase
GO:0051974,negative regulation of telomerase activity
GO:0008063,Toll signaling pathway
GO:0004697,protein kinase C activity
GO:0048009,insulin-like growth factor receptor signaling pathway
GO:2001024,negative regulation of response to drug
GO:0004698,calcium-dependent protein kinase C activity
GO:0009611,response to wounding
GO:0023041,neuronal signal transduction
GO:0071683,sensory dendrite
GO:0007194,negative regulation of adenylate cyclase activity
GO:1902634,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate catabolic process"
GO:0005095,GTPase inhibitor activity
GO:0034260,negative regulation of GTPase activity
GO:0009395,phospholipid catabolic process
GO:0048870,cell motility
GO:0004630,phospholipase D activity
GO:0070290,N-acylphosphatidylethanolamine-specific phospholipase D activity
GO:0006654,phosphatidic acid biosynthetic process
GO:0007077,mitotic nuclear envelope disassembly
GO:0007147,female meiosis II
GO:0032422,purine-rich negative regulatory element binding
GO:0001726,ruffle
GO:0051270,regulation of cellular component movement
GO:0007162,negative regulation of cell adhesion
GO:0050772,positive regulation of axonogenesis
GO:1902287,semaphorin-plexin signaling pathway involved in axon guidance
GO:0002116,semaphorin receptor complex
GO:0097374,sensory neuron axon guidance
GO:0003950,NAD+ ADP-ribosyltransferase activity
GO:0006471,protein ADP-ribosylation
GO:0070212,protein poly-ADP-ribosylation
GO:1990404,protein ADP-ribosylase activity
GO:0004649,poly(ADP-ribose) glycohydrolase activity
GO:0010332,response to gamma radiation
GO:0009225,nucleotide-sugar metabolic process
GO:0006282,regulation of DNA repair
GO:1990966,ATP generation from poly-ADP-D-ribose
GO:0035095,behavioral response to nicotine
GO:0005324,long-chain fatty acid transporter activity
GO:0015910,peroxisomal long-chain fatty acid import
GO:1902001,fatty acid transmembrane transport
GO:0006828,manganese ion transport
GO:0010042,response to manganese ion
GO:0015410,manganese-transporting ATPase activity
GO:0051592,response to calcium ion
GO:0071421,manganese ion transmembrane transport
GO:0008553,"proton-exporting ATPase activity, phosphorylative mechanism"
GO:0015937,coenzyme A biosynthetic process
GO:0004594,pantothenate kinase activity
GO:0051285,cell cortex of cell tip
GO:0003989,acetyl-CoA carboxylase activity
GO:0004075,biotin carboxylase activity
GO:0007500,mesodermal cell fate determination
GO:0035035,histone acetyltransferase binding
GO:0061853,regulation of neuroblast migration
GO:1905261,regulation of meiotic DNA double-strand break formation involved in reciprocal meiotic recombination
GO:0016307,phosphatidylinositol phosphate kinase activity
GO:0016308,1-phosphatidylinositol-4-phosphate 5-kinase activity
GO:0000285,1-phosphatidylinositol-3-phosphate 5-kinase activity
GO:0000103,sulfate assimilation
GO:0004020,adenylylsulfate kinase activity
GO:0004781,sulfate adenylyltransferase (ATP) activity
GO:0050428,3'-phosphoadenosine 5'-phosphosulfate biosynthetic process
GO:0002084,protein depalmitoylation
GO:0008474,palmitoyl-(protein) hydrolase activity
GO:0098599,palmitoyl hydrolase activity
GO:0031048,chromatin silencing by small RNA
GO:0035197,siRNA binding
GO:0033565,ESCRT-0 complex
GO:0043409,negative regulation of MAPK cascade
GO:0016580,Sin3 complex
GO:0051011,microtubule minus-end binding
GO:0001522,pseudouridine synthesis
GO:0009982,pseudouridine synthase activity
GO:0000455,enzyme-directed rRNA pseudouridine synthesis
GO:0016866,intramolecular transferase activity
GO:0006367,transcription initiation from RNA polymerase II promoter
GO:0005672,transcription factor TFIIA complex
GO:1902435,regulation of male mating behavior
GO:0006399,tRNA metabolic process
GO:0051499,D-aminoacyl-tRNA deacylase activity
GO:0051500,D-tyrosyl-tRNA(Tyr) deacylase activity
GO:0019478,D-amino acid catabolic process
GO:1990414,replication-born double-strand break repair via sister chromatid exchange
GO:0034087,establishment of mitotic sister chromatid cohesion
GO:0070550,rDNA condensation
GO:0071169,establishment of protein localization to chromatin
GO:0071733,transcriptional activation by promoter-enhancer looping
GO:1905406,positive regulation of mitotic cohesin loading
GO:0090694,Scc2-Scc4 cohesin loading complex
GO:0034583,21U-RNA binding
GO:0034585,21U-RNA metabolic process
GO:0045840,positive regulation of mitotic nuclear division
GO:0003896,DNA primase activity
GO:0006269,"DNA replication, synthesis of RNA primer"
GO:0051963,regulation of synapse assembly
GO:0006267,pre-replicative complex assembly involved in nuclear cell cycle DNA replication
GO:0005656,nuclear pre-replicative complex
GO:0097344,Rix1 complex
GO:0005682,U5 snRNP
GO:0097157,pre-mRNA intronic binding
GO:0000386,second spliceosomal transesterification activity
GO:0000244,spliceosomal tri-snRNP complex assembly
GO:0030619,U1 snRNA binding
GO:0030623,U5 snRNA binding
GO:0006625,protein targeting to peroxisome
GO:0016558,protein import into peroxisome matrix
GO:0000268,peroxisome targeting sequence binding
GO:0005052,peroxisome matrix targeting signal-1 binding
GO:0016560,"protein import into peroxisome matrix, docking"
GO:0016559,peroxisome fission
GO:0031231,intrinsic component of peroxisomal membrane
GO:0044375,regulation of peroxisome size
GO:0006513,protein monoubiquitination
GO:1990429,peroxisomal importomer complex
GO:0033328,peroxisome membrane targeting sequence binding
GO:0018395,peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine
GO:0070815,peptidyl-lysine 5-dioxygenase activity
GO:0046963,3'-phosphoadenosine 5'-phosphosulfate transport
GO:0046964,3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity
GO:1902559,3'-phospho-5'-adenylyl sulfate transmembrane transport
GO:0008158,hedgehog receptor activity
GO:0097108,hedgehog family protein binding
GO:0015631,tubulin binding
GO:0045742,positive regulation of epidermal growth factor receptor signaling pathway
GO:1990481,mRNA pseudouridine synthesis
GO:0031119,tRNA pseudouridine synthesis
GO:0031954,positive regulation of protein autophosphorylation
GO:0070851,growth factor receptor binding
GO:1902842,negative regulation of netrin-activated signaling pathway
GO:0048679,regulation of axon regeneration
GO:0016203,muscle attachment
GO:0004736,pyruvate carboxylase activity
GO:0006090,pyruvate metabolic process
GO:0009374,biotin binding
GO:0006207,'de novo' pyrimidine nucleobase biosynthetic process
GO:0006221,pyrimidine nucleotide biosynthetic process
GO:0019856,pyrimidine nucleobase biosynthetic process
GO:0044205,'de novo' UMP biosynthetic process
GO:0000050,urea cycle
GO:0004070,aspartate carbamoyltransferase activity
GO:0004087,carbamoyl-phosphate synthase (ammonia) activity
GO:0004088,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
GO:0004151,dihydroorotase activity
GO:0006526,arginine biosynthetic process
GO:0016743,carboxyl- or carbamoyltransferase activity
GO:0006228,UTP biosynthetic process
GO:0007595,lactation
GO:0019240,citrulline biosynthetic process
GO:0033574,response to testosterone
GO:0051414,response to cortisol
GO:0070409,carbamoyl phosphate biosynthetic process
GO:0043279,response to alkaloid
GO:0017157,regulation of exocytosis
GO:0072659,protein localization to plasma membrane
GO:0006904,vesicle docking involved in exocytosis
GO:0006890,"retrograde vesicle-mediated transport, Golgi to ER"
GO:0031985,Golgi cisterna
GO:0034498,early endosome to Golgi transport
GO:1903539,protein localization to postsynaptic membrane
GO:2000311,regulation of AMPA receptor activity
GO:0090385,phagosome-lysosome fusion
GO:0030538,embryonic genitalia morphogenesis
GO:0071532,ankyrin repeat binding
GO:0032869,cellular response to insulin stimulus
GO:0048210,Golgi vesicle fusion to target membrane
GO:0001881,receptor recycling
GO:0032593,insulin-responsive compartment
GO:0032467,positive regulation of cytokinesis
GO:0090382,phagosome maturation
GO:0090390,phagosome acidification involved in apoptotic cell clearance
GO:0034389,lipid droplet organization
GO:0003386,amphid sensory organ development
GO:1902017,regulation of cilium assembly
GO:0000722,telomere maintenance via recombination
GO:0051880,G-quadruplex DNA binding
GO:0070192,chromosome organization involved in meiotic cell cycle
GO:0042148,strand invasion
GO:0000150,recombinase activity
GO:1990426,mitotic recombination-dependent replication fork processing
GO:0000730,DNA recombinase assembly
GO:0032486,Rap protein signal transduction
GO:0007035,vacuolar acidification
GO:0043291,RAVE complex
GO:0070072,vacuolar proton-transporting V-type ATPase complex assembly
GO:0000478,endonucleolytic cleavage involved in rRNA processing
GO:0045292,"mRNA cis splicing, via spliceosome"
GO:0019905,syntaxin binding
GO:0006906,vesicle fusion
GO:0017158,regulation of calcium ion-dependent exocytosis
GO:0048791,calcium ion-regulated exocytosis of neurotransmitter
GO:1990000,amyloid fibril formation
GO:0016706,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors"
GO:0034647,histone demethylase activity (H3-trimethyl-K4 specific)
GO:0034721,"histone H3-K4 demethylation, trimethyl-H3-K4-specific"
GO:0032452,histone demethylase activity
GO:0035097,histone methyltransferase complex
GO:1902230,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage
GO:0019788,NEDD8 transferase activity
GO:0031467,Cul7-RING ubiquitin ligase complex
GO:0043224,nuclear SCF ubiquitin ligase complex
GO:0004865,protein serine/threonine phosphatase inhibitor activity
GO:0032515,negative regulation of phosphoprotein phosphatase activity
GO:0030346,protein phosphatase 2B binding
GO:0008597,calcium-dependent protein serine/threonine phosphatase regulator activity
GO:0070884,regulation of calcineurin-NFAT signaling cascade
GO:0034244,negative regulation of transcription elongation from RNA polymerase II promoter
GO:2000042,negative regulation of double-strand break repair via homologous recombination
GO:0033168,conversion of ds siRNA to ss siRNA involved in RNA interference
GO:0016344,meiotic chromosome movement towards spindle pole
GO:0005663,DNA replication factor C complex
GO:0006261,DNA-dependent DNA replication
GO:0019781,NEDD8 activating enzyme activity
GO:0016881,acid-amino acid ligase activity
GO:0000707,meiotic DNA recombinase assembly
GO:0033061,DNA recombinase mediator complex
GO:0033063,Rad51B-Rad51C-Rad51D-XRCC2 complex
GO:0030518,intracellular steroid hormone receptor signaling pathway
GO:0045814,"negative regulation of gene expression, epigenetic"
GO:0006353,"DNA-templated transcription, termination"
GO:2000373,positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity
GO:0005094,Rho GDP-dissociation inhibitor activity
GO:0000915,actomyosin contractile ring assembly
GO:0030241,skeletal muscle myosin thick filament assembly
GO:0031034,myosin filament assembly
GO:0030950,establishment or maintenance of actin cytoskeleton polarity
GO:0032153,cell division site
GO:0015020,glucuronosyltransferase activity
GO:0001888,glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity
GO:0042328,heparan sulfate N-acetylglucosaminyltransferase activity
GO:0050508,glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity
GO:0050509,N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity
GO:0033130,acetylcholine receptor binding
GO:0031201,SNARE complex
GO:0005484,SNAP receptor activity
GO:0016082,synaptic vesicle priming
GO:0031629,synaptic vesicle fusion to presynaptic active zone membrane
GO:0072697,protein localization to cell cortex
GO:0046928,regulation of neurotransmitter secretion
GO:1990502,dense core granule maturation
GO:0098632,cell-cell adhesion mediator activity
GO:0019991,septate junction assembly
GO:0005918,septate junction
GO:0060990,lipid tube assembly involved in organelle fission
GO:1904950,negative regulation of establishment of protein localization
GO:0005041,low-density lipoprotein particle receptor activity
GO:1901981,phosphatidylinositol phosphate binding
GO:2000369,regulation of clathrin-dependent endocytosis
GO:0051223,regulation of protein transport
GO:0045022,early endosome to late endosome transport
GO:0071712,ER-associated misfolded protein catabolic process
GO:1904264,ubiquitin protein ligase activity involved in ERAD pathway
GO:0036513,Derlin-1 retrotranslocation complex
GO:0044390,ubiquitin-like protein conjugating enzyme binding
GO:0032299,ribonuclease H2 complex
GO:0048600,oocyte fate commitment
GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
GO:0061574,ASAP complex
GO:0000243,commitment complex
GO:0004748,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"
GO:0009263,deoxyribonucleotide biosynthetic process
GO:0005971,ribonucleoside-diphosphate reductase complex
GO:0009186,deoxyribonucleoside diphosphate metabolic process
GO:0050708,regulation of protein secretion
GO:0042058,regulation of epidermal growth factor receptor signaling pathway
GO:0005840,ribosome
GO:0022625,cytosolic large ribosomal subunit
GO:0002181,cytoplasmic translation
GO:0070180,large ribosomal subunit rRNA binding
GO:0005666,RNA polymerase III complex
GO:0001056,RNA polymerase III activity
GO:0015934,large ribosomal subunit
GO:0008097,5S rRNA binding
GO:0098556,cytoplasmic side of rough endoplasmic reticulum membrane
GO:0022618,ribonucleoprotein complex assembly
GO:1905489,regulation of sensory neuron axon guidance
GO:0048692,negative regulation of axon extension involved in regeneration
GO:1905490,negative regulation of sensory neuron axon guidance
GO:1905812,regulation of motor neuron axon guidance
GO:1905608,positive regulation of presynapse assembly
GO:1905606,regulation of presynapse assembly
GO:1905869,negative regulation of 3'-UTR-mediated mRNA stabilization
GO:0008540,"proteasome regulatory particle, base subcomplex"
GO:0042176,regulation of protein catabolic process
GO:0034515,proteasome storage granule
GO:0022624,proteasome accessory complex
GO:0008541,"proteasome regulatory particle, lid subcomplex"
GO:0031595,nuclear proteasome complex
GO:0043248,proteasome assembly
GO:0005838,proteasome regulatory particle
GO:0031593,polyubiquitin modification-dependent protein binding
GO:0070628,proteasome binding
GO:0030686,90S preribosome
GO:0000028,ribosomal small subunit assembly
GO:0022627,cytosolic small ribosomal subunit
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0000461,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0006407,rRNA export from nucleus
GO:0008534,oxidized purine nucleobase lesion DNA N-glycosylase activity
GO:0032357,oxidized purine DNA binding
GO:2001235,positive regulation of apoptotic signaling pathway
GO:0042274,ribosomal small subunit biogenesis
GO:0045903,positive regulation of translational fidelity
GO:0070181,small ribosomal subunit rRNA binding
GO:0031597,cytosolic proteasome complex
GO:0036402,proteasome-activating ATPase activity
GO:0045899,positive regulation of RNA polymerase II transcriptional preinitiation complex assembly
GO:1901800,positive regulation of proteasomal protein catabolic process
GO:1990633,mutator focus
GO:0004814,arginine-tRNA ligase activity
GO:0006420,arginyl-tRNA aminoacylation
GO:1990446,U1 snRNP binding
GO:0006376,mRNA splice site selection
GO:0043484,regulation of RNA splicing
GO:0031554,"regulation of DNA-templated transcription, termination"
GO:0048026,"positive regulation of mRNA splicing, via spliceosome"
GO:0007099,centriole replication
GO:0030427,site of polarized growth
GO:0090527,actin filament reorganization
GO:0008046,axon guidance receptor activity
GO:0035385,Roundabout signaling pathway
GO:0030506,ankyrin binding
GO:0033017,sarcoplasmic reticulum membrane
GO:0042175,nuclear outer membrane-endoplasmic reticulum membrane network
GO:0000798,nuclear cohesin complex
GO:0032588,trans-Golgi network membrane
GO:0032933,SREBP signaling pathway
GO:0051571,positive regulation of histone H3-K4 methylation
GO:0042715,dosage compensation complex assembly involved in dosage compensation by hypoactivation of X chromosome
GO:0000145,exocyst
GO:0001927,exocyst assembly
GO:0006903,vesicle targeting
GO:0070971,endoplasmic reticulum exit site
GO:0016236,macroautophagy
GO:0003400,regulation of COPII vesicle coating
GO:0051403,stress-activated MAPK cascade
GO:0000836,Hrd1p ubiquitin ligase complex
GO:0035612,AP-2 adaptor complex binding
GO:0030663,COPI-coated vesicle membrane
GO:0046660,female sex differentiation
GO:0044322,endoplasmic reticulum quality control compartment
GO:0030970,"retrograde protein transport, ER to cytosol"
GO:0070936,protein K48-linked ubiquitination
GO:0048563,post-embryonic animal organ morphogenesis
GO:0017015,regulation of transforming growth factor beta receptor signaling pathway
GO:0048582,positive regulation of post-embryonic development
GO:0048626,myoblast fate specification
GO:0044798,nuclear transcription factor complex
GO:0014016,neuroblast differentiation
GO:0048333,mesodermal cell differentiation
GO:0061062,regulation of nematode larval development
GO:0072687,meiotic spindle
GO:0043176,amine binding
GO:0004989,octopamine receptor activity
GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway
GO:0004935,adrenergic receptor activity
GO:0007211,octopamine or tyramine signaling pathway
GO:0008226,tyramine receptor activity
GO:0007198,adenylate cyclase-inhibiting serotonin receptor signaling pathway
GO:1904508,regulation of protein localization to basolateral plasma membrane
GO:0016012,sarcoglycan complex
GO:0061024,membrane organization
GO:0060047,heart contraction
GO:0071804,cellular potassium ion transport
GO:0033227,dsRNA transport
GO:0051033,RNA transmembrane transporter activity
GO:0050658,RNA transport
GO:0006476,protein deacetylation
GO:0070403,NAD+ binding
GO:0019213,deacetylase activity
GO:0043970,histone H3-K9 acetylation
GO:0005719,nuclear euchromatin
GO:0033553,rDNA heterochromatin
GO:0017136,NAD-dependent histone deacetylase activity
GO:0046969,NAD-dependent histone deacetylase activity (H3-K9 specific)
GO:1990619,histone H3-K9 deacetylation
GO:0034979,NAD-dependent protein deacetylase activity
GO:1900409,positive regulation of cellular response to oxidative stress
GO:0071014,post-mRNA release spliceosomal complex
GO:0000350,generation of catalytic spliceosome for second transesterification step
GO:0071141,SMAD protein complex
GO:0001784,phosphotyrosine residue binding
GO:0007175,negative regulation of epidermal growth factor-activated receptor activity
GO:0023051,regulation of signaling
GO:0015269,calcium-activated potassium channel activity
GO:0048149,behavioral response to ethanol
GO:0060072,large conductance calcium-activated potassium channel activity
GO:0015271,outward rectifier potassium channel activity
GO:0005228,intracellular sodium activated potassium channel activity
GO:0016199,axon midline choice point recognition
GO:0030618,"transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity"
GO:0051457,maintenance of protein location in nucleus
GO:0008295,spermidine biosynthetic process
GO:0004014,adenosylmethionine decarboxylase activity
GO:0006557,S-adenosylmethioninamine biosynthetic process
GO:0006597,spermine biosynthetic process
GO:0000041,transition metal ion transport
GO:0046915,transition metal ion transmembrane transporter activity
GO:0055071,manganese ion homeostasis
GO:0005381,iron ion transmembrane transporter activity
GO:0005384,manganese ion transmembrane transporter activity
GO:0034755,iron ion transmembrane transport
GO:0071030,nuclear mRNA surveillance of spliceosomal pre-mRNA splicing
GO:0034660,ncRNA metabolic process
GO:0051721,protein phosphatase 2A binding
GO:0043666,regulation of phosphoprotein phosphatase activity
GO:0005697,telomerase holoenzyme complex
GO:0043487,regulation of RNA stability
GO:0070034,telomerase RNA binding
GO:0032797,SMN complex
GO:0070194,synaptonemal complex disassembly
GO:0034502,protein localization to chromosome
GO:0071965,multicellular organismal locomotion
GO:0006686,sphingomyelin biosynthetic process
GO:0033188,sphingomyelin synthase activity
GO:0047493,ceramide cholinephosphotransferase activity
GO:0000149,SNARE binding
GO:0043134,regulation of hindgut contraction
GO:0005283,amino acid:sodium symporter activity
GO:1903825,organic acid transmembrane transport
GO:0015199,amino-acid betaine transmembrane transporter activity
GO:0015838,amino-acid betaine transport
