GO.ID,GO_full_name
GO:0034402,recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex
GO:0004345,glucose-6-phosphate dehydrogenase activity
GO:0008301,"DNA binding, bending"
GO:0070530,K63-linked polyubiquitin modification-dependent protein binding
GO:0006964,positive regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria
GO:2000647,negative regulation of stem cell proliferation
GO:0030023,extracellular matrix constituent conferring elasticity
GO:0032992,protein-carbohydrate complex
GO:0045171,intercellular bridge
GO:0032880,regulation of protein localization
GO:0051294,establishment of spindle orientation
GO:0034644,cellular response to UV
GO:0031032,actomyosin structure organization
GO:0033632,regulation of cell-cell adhesion mediated by integrin
GO:0061608,nuclear import signal receptor activity
GO:0033363,secretory granule organization
GO:0032252,secretory granule localization
GO:0033365,protein localization to organelle
GO:1990269,RNA polymerase II C-terminal domain phosphoserine binding
GO:0009948,anterior/posterior axis specification
GO:0045596,negative regulation of cell differentiation
GO:0007175,negative regulation of epidermal growth factor-activated receptor activity
GO:0005154,epidermal growth factor receptor binding
GO:0048019,receptor antagonist activity
GO:1900116,extracellular negative regulation of signal transduction
GO:0060233,oenocyte delamination
GO:0035196,production of miRNAs involved in gene silencing by miRNA
GO:0007368,determination of left/right symmetry
GO:0015026,coreceptor activity
GO:0006967,positive regulation of antifungal peptide biosynthetic process
GO:0006954,inflammatory response
GO:0010038,response to metal ion
GO:0009437,carnitine metabolic process
GO:0030030,cell projection organization
GO:0035316,non-sensory hair organization
GO:0005779,integral component of peroxisomal membrane
GO:2000304,positive regulation of ceramide biosynthetic process
GO:0004103,choline kinase activity
GO:0004305,ethanolamine kinase activity
GO:0006656,phosphatidylcholine biosynthetic process
GO:0018024,histone-lysine N-methyltransferase activity
GO:0034968,histone lysine methylation
GO:0035035,histone acetyltransferase binding
GO:0033186,CAF-1 complex
GO:0046974,histone methyltransferase activity (H3-K9 specific)
GO:0046976,histone methyltransferase activity (H3-K27 specific)
GO:0035098,ESC/E(Z) complex
GO:0051567,histone H3-K9 methylation
GO:0031497,chromatin assembly
GO:0070734,histone H3-K27 methylation
GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase
GO:0048567,ectodermal digestive tract morphogenesis
GO:0070125,mitochondrial translational elongation
GO:0015095,magnesium ion transmembrane transporter activity
GO:0015693,magnesium ion transport
GO:0048691,positive regulation of axon extension involved in regeneration
GO:1903830,magnesium ion transmembrane transport
GO:0000912,assembly of actomyosin apparatus involved in cytokinesis
GO:0035024,negative regulation of Rho protein signal transduction
GO:0051653,spindle localization
GO:0045324,late endosome to vacuole transport
GO:0005771,multivesicular body
GO:0101031,chaperone complex
GO:0008623,CHRAC
GO:0016590,ACF complex
GO:0031445,regulation of heterochromatin assembly
GO:0043462,regulation of ATPase activity
GO:0001744,optic lobe placode formation
GO:0001746,Bolwig's organ morphogenesis
GO:0030946,"protein tyrosine phosphatase activity, metal-dependent"
GO:0016576,histone dephosphorylation
GO:0070285,pigment cell development
GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand
GO:0048856,anatomical structure development
GO:0004398,histidine decarboxylase activity
GO:0042423,catecholamine biosynthetic process
GO:0015631,tubulin binding
GO:0000290,deadenylation-dependent decapping of nuclear-transcribed mRNA
GO:0030728,ovulation
GO:0045261,"proton-transporting ATP synthase complex, catalytic core F(1)"
GO:0000275,"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)"
GO:1902769,regulation of choline O-acetyltransferase activity
GO:0043531,ADP binding
GO:0005113,patched binding
GO:0008934,inositol monophosphate 1-phosphatase activity
GO:0052832,inositol monophosphate 3-phosphatase activity
GO:0052833,inositol monophosphate 4-phosphatase activity
GO:0052834,inositol monophosphate phosphatase activity
GO:0006021,inositol biosynthetic process
GO:0004441,"inositol-1,4-bisphosphate 1-phosphatase activity"
GO:0006661,phosphatidylinositol biosynthetic process
GO:0006796,phosphate-containing compound metabolic process
GO:0008254,3'-nucleotidase activity
GO:0036059,nephrocyte diaphragm assembly
GO:0005917,nephrocyte diaphragm
GO:0061321,garland nephrocyte differentiation
GO:0016202,regulation of striated muscle tissue development
GO:0036058,filtration diaphragm assembly
GO:0016782,"transferase activity, transferring sulfur-containing groups"
GO:0045174,glutathione dehydrogenase (ascorbate) activity
GO:0009407,toxin catabolic process
GO:0060811,intracellular mRNA localization involved in anterior/posterior axis specification
GO:0070201,regulation of establishment of protein localization
GO:0031526,brush border membrane
GO:0008493,tetracycline transmembrane transporter activity
GO:0015904,tetracycline transport
GO:0045773,positive regulation of axon extension
GO:1902669,positive regulation of axon guidance
GO:0035320,imaginal disc-derived wing hair site selection
GO:0035567,non-canonical Wnt signaling pathway
GO:0032231,regulation of actin filament bundle assembly
GO:0008798,beta-aspartyl-peptidase activity
GO:0033345,asparagine catabolic process via L-aspartate
GO:0003857,3-hydroxyacyl-CoA dehydrogenase activity
GO:0046167,glycerol-3-phosphate biosynthetic process
GO:0004370,glycerol kinase activity
GO:0006574,valine catabolic process
GO:0009083,branched-chain amino acid catabolic process
GO:0003860,3-hydroxyisobutyryl-CoA hydrolase activity
GO:0034198,cellular response to amino acid starvation
GO:0048935,peripheral nervous system neuron development
GO:0061059,positive regulation of peptidoglycan recognition protein signaling pathway
GO:0007249,I-kappaB kinase/NF-kappaB signaling
GO:0034097,response to cytokine
GO:0038061,NIK/NF-kappaB signaling
GO:0033256,I-kappaB/NF-kappaB complex
GO:0045429,positive regulation of nitric oxide biosynthetic process
GO:1901224,positive regulation of NIK/NF-kappaB signaling
GO:0045838,positive regulation of membrane potential
GO:1903351,cellular response to dopamine
GO:0008050,female courtship behavior
GO:0009629,response to gravity
GO:0061541,rhabdomere morphogenesis
GO:0035090,maintenance of apical/basal cell polarity
GO:0035330,regulation of hippo signaling
GO:0005080,protein kinase C binding
GO:0033157,regulation of intracellular protein transport
GO:0042327,positive regulation of phosphorylation
GO:0045218,zonula adherens maintenance
GO:0061336,cell morphogenesis involved in Malpighian tubule morphogenesis
GO:0098813,nuclear chromosome segregation
GO:0030576,Cajal body organization
GO:0030619,U1 snRNA binding
GO:0030620,U2 snRNA binding
GO:0030621,U4 snRNA binding
GO:0035311,wing cell fate specification
GO:0000127,transcription factor TFIIIC complex
GO:0001004,RNA polymerase III transcription factor recruiting activity
GO:0070898,RNA polymerase III transcriptional preinitiation complex assembly
GO:0051445,regulation of meiotic cell cycle
GO:0030104,water homeostasis
GO:0048096,chromatin-mediated maintenance of transcription
GO:0008430,selenium binding
GO:0032511,late endosome to vacuole transport via multivesicular body sorting pathway
GO:2000009,negative regulation of protein localization to cell surface
GO:0035051,cardiocyte differentiation
GO:0035294,determination of wing disc primordium
GO:0042285,xylosyltransferase activity
GO:0072697,protein localization to cell cortex
GO:0043001,Golgi to plasma membrane protein transport
GO:0048215,positive regulation of Golgi vesicle fusion to target membrane
GO:0016080,synaptic vesicle targeting
GO:0001927,exocyst assembly
GO:0005642,annulate lamellae
GO:0051663,oocyte nucleus localization involved in oocyte dorsal/ventral axis specification
GO:0000335,"negative regulation of transposition, DNA-mediated"
GO:0046595,establishment of pole plasm mRNA localization
GO:0043169,cation binding
GO:0005158,insulin receptor binding
GO:0086042,cardiac muscle cell-cardiac muscle cell adhesion
GO:0016772,"transferase activity, transferring phosphorus-containing groups"
GO:0008073,ornithine decarboxylase inhibitor activity
GO:0006595,polyamine metabolic process
GO:0031314,extrinsic component of mitochondrial inner membrane
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"
GO:0089712,L-aspartate transmembrane transport
GO:0005313,L-glutamate transmembrane transporter activity
GO:0015183,L-aspartate transmembrane transporter activity
GO:0015810,aspartate transmembrane transport
GO:0043490,malate-aspartate shuttle
GO:0089711,L-glutamate transmembrane transport
GO:0015813,L-glutamate transmembrane transport
GO:0070778,L-aspartate transmembrane transport
GO:0042262,DNA protection
GO:0070828,heterochromatin organization
GO:0032844,regulation of homeostatic process
GO:0042592,homeostatic process
GO:0035523,protein K29-linked deubiquitination
GO:0070536,protein K63-linked deubiquitination
GO:0071947,protein deubiquitination involved in ubiquitin-dependent protein catabolic process
GO:1990168,protein K33-linked deubiquitination
GO:0030659,cytoplasmic vesicle membrane
GO:0030658,transport vesicle membrane
GO:0098693,regulation of synaptic vesicle cycle
GO:0040015,negative regulation of multicellular organism growth
GO:0006559,L-phenylalanine catabolic process
GO:0004155,"6,7-dihydropteridine reductase activity"
GO:0070402,NADPH binding
GO:0070404,NADH binding
GO:0004377,"GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity"
GO:0033577,protein glycosylation in endoplasmic reticulum
GO:0001047,core promoter binding
GO:0035259,glucocorticoid receptor binding
GO:0071376,cellular response to corticotropin-releasing hormone stimulus
GO:0097500,receptor localization to non-motile cilium
GO:0035265,organ growth
GO:0001518,voltage-gated sodium channel complex
GO:0060078,regulation of postsynaptic membrane potential
GO:0051601,exocyst localization
GO:0034587,piRNA metabolic process
GO:0016891,"endoribonuclease activity, producing 5'-phosphomonoesters"
GO:0035755,cardiolipin hydrolase activity
GO:0042811,pheromone biosynthetic process
GO:0043734,DNA-N1-methyladenine dioxygenase activity
GO:0070579,methylcytosine dioxygenase activity
GO:0035552,oxidative single-stranded DNA demethylation
GO:0042245,RNA repair
GO:0004523,RNA-DNA hybrid ribonuclease activity
GO:0043137,"DNA replication, removal of RNA primer"
GO:0008649,rRNA methyltransferase activity
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0008650,rRNA (uridine-2'-O-)-methyltransferase activity
GO:0031167,rRNA methylation
GO:0000453,enzyme-directed rRNA 2'-O-methylation
GO:0032432,actin filament bundle
GO:0010797,regulation of multivesicular body size involved in endosome transport
GO:0008091,spectrin
GO:0047429,nucleoside-triphosphate diphosphatase activity
GO:0004551,nucleotide diphosphatase activity
GO:0035529,NADH pyrophosphatase activity
GO:0071586,CAAX-box protein processing
GO:0032433,filopodium tip
GO:0000147,actin cortical patch assembly
GO:0030048,actin filament-based movement
GO:0051127,positive regulation of actin nucleation
GO:0051666,actin cortical patch localization
GO:0030479,actin cortical patch
GO:0072488,ammonium transmembrane transport
GO:0008519,ammonium transmembrane transporter activity
GO:0015696,ammonium transport
GO:0015695,organic cation transport
GO:0017002,activin-activated receptor activity
GO:0032924,activin receptor signaling pathway
GO:0034713,type I transforming growth factor beta receptor binding
GO:0030041,actin filament polymerization
GO:0035096,larval midgut cell programmed cell death
GO:0034271,"phosphatidylinositol 3-kinase complex, class III, type I"
GO:0000421,autophagosome membrane
GO:0045850,positive regulation of nurse cell apoptotic process
GO:0035032,"phosphatidylinositol 3-kinase complex, class III"
GO:0010669,epithelial structure maintenance
GO:0030242,autophagy of peroxisome
GO:0034272,"phosphatidylinositol 3-kinase complex, class III, type II"
GO:2000641,regulation of early endosome to late endosome transport
GO:0046592,polyamine oxidase activity
GO:0046208,spermine catabolic process
GO:0007210,serotonin receptor signaling pathway
GO:0001586,Gi/o-coupled serotonin receptor activity
GO:0007198,adenylate cyclase-inhibiting serotonin receptor signaling pathway
GO:0007208,phospholipase C-activating serotonin receptor signaling pathway
GO:0000301,"retrograde transport, vesicle recycling within Golgi"
GO:0048213,Golgi vesicle prefusion complex stabilization
GO:0031116,positive regulation of microtubule polymerization
GO:0045504,dynein heavy chain binding
GO:0051219,phosphoprotein binding
GO:0050884,neuromuscular process controlling posture
GO:0005262,calcium channel activity
GO:0034703,cation channel complex
GO:0008381,mechanosensitive ion channel activity
GO:0006828,manganese ion transport
GO:0050908,detection of light stimulus involved in visual perception
GO:0015279,store-operated calcium channel activity
GO:1990635,proximal dendrite
GO:0070679,"inositol 1,4,5 trisphosphate binding"
GO:0036082,extracellular phenylacetaldehyde-gated ion channel activity
GO:0039706,co-receptor binding
GO:0016514,SWI/SNF complex
GO:0016586,RSC-type complex
GO:0035060,brahma complex
GO:0035326,enhancer binding
GO:0061101,neuroendocrine cell differentiation
GO:0043069,negative regulation of programmed cell death
GO:0001706,endoderm formation
GO:0007439,ectodermal digestive tract development
GO:0000339,RNA cap binding
GO:0005845,mRNA cap binding complex
GO:0045856,positive regulation of pole plasm oskar mRNA localization
GO:0071689,muscle thin filament assembly
GO:0014881,regulation of myofibril size
GO:0051017,actin filament bundle assembly
GO:0003823,antigen binding
GO:0032490,detection of molecule of bacterial origin
GO:0050976,detection of mechanical stimulus involved in sensory perception of touch
GO:0098632,cell-cell adhesion mediator activity
GO:0008477,purine nucleosidase activity
GO:0006152,purine nucleoside catabolic process
GO:0008890,glycine C-acetyltransferase activity
GO:0006567,threonine catabolic process
GO:0007312,oocyte nucleus migration involved in oocyte dorsal/ventral axis specification
GO:0016325,oocyte microtubule cytoskeleton organization
GO:0060813,anterior mRNA localization involved in anterior/posterior axis specification
GO:0060814,posterior mRNA localization involved in anterior/posterior axis specification
GO:0099111,microtubule-based transport
GO:0046964,3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity
GO:0046963,3'-phosphoadenosine 5'-phosphosulfate transport
GO:1902559,3'-phospho-5'-adenylyl sulfate transmembrane transport
GO:0000095,S-adenosyl-L-methionine transmembrane transporter activity
GO:0015805,S-adenosyl-L-methionine transport
GO:1901962,S-adenosyl-L-methionine transmembrane transport
GO:0034553,mitochondrial respiratory chain complex II assembly
GO:0006111,regulation of gluconeogenesis
GO:0050881,musculoskeletal movement
GO:0043150,DNA synthesis involved in double-strand break repair via homologous recombination
GO:0030141,secretory granule
GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:0000784,"nuclear chromosome, telomeric region"
GO:0006978,"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator"
GO:0048478,replication fork protection
GO:0010778,meiotic DNA repair synthesis involved in reciprocal meiotic recombination
GO:1901563,response to camptothecin
GO:0000722,telomere maintenance via recombination
GO:0000800,lateral element
GO:0001833,inner cell mass cell proliferation
GO:0010225,response to UV-C
GO:0031619,homologous chromosome orientation involved in meiotic metaphase I plate congression
GO:0070200,establishment of protein localization to telomere
GO:1990426,mitotic recombination-dependent replication fork processing
GO:0033593,BRCA2-MAGE-D1 complex
GO:0004556,alpha-amylase activity
GO:0103025,alpha-amylase activity (releasing maltohexaose)
GO:0016160,amylase activity
GO:0097711,ciliary basal body-plasma membrane docking
GO:1904491,protein localization to ciliary transition zone
GO:1905349,ciliary transition zone assembly
GO:1905515,non-motile cilium assembly
GO:0035869,ciliary transition zone
GO:0061822,ciliary cap
GO:0035735,intraciliary transport involved in cilium assembly
GO:0048060,negative gravitaxis
GO:0050910,detection of mechanical stimulus involved in sensory perception of sound
GO:1990170,stress response to cadmium ion
GO:0009620,response to fungus
GO:0002755,MyD88-dependent toll-like receptor signaling pathway
GO:0002781,antifungal peptide production
GO:0002804,positive regulation of antifungal peptide production
GO:0070976,TIR domain binding
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling
GO:0030516,regulation of axon extension
GO:0035386,regulation of Roundabout signaling pathway
GO:0060537,muscle tissue development
GO:0061320,pericardial nephrocyte differentiation
GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0036402,proteasome-activating ATPase activity
GO:1901800,positive regulation of proteasomal protein catabolic process
GO:0045899,positive regulation of RNA polymerase II transcriptional preinitiation complex assembly
GO:0031597,cytosolic proteasome complex
GO:0043495,protein membrane anchor
GO:0006998,nuclear envelope organization
GO:0004185,serine-type carboxypeptidase activity
GO:0051020,GTPase binding
GO:0071390,cellular response to ecdysone
GO:0061087,positive regulation of histone H3-K27 methylation
GO:0005314,high-affinity glutamate transmembrane transporter activity
GO:0046672,positive regulation of compound eye retinal cell programmed cell death
GO:0046668,regulation of retinal cell programmed cell death
GO:0000472,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0034462,small-subunit processome assembly
GO:0003950,NAD+ ADP-ribosyltransferase activity
GO:0006273,lagging strand elongation
GO:0007000,nucleolus organization
GO:0009303,rRNA transcription
GO:0035079,polytene chromosome puffing
GO:1900182,positive regulation of protein localization to nucleus
GO:1990404,protein ADP-ribosylase activity
GO:0070212,protein poly-ADP-ribosylation
GO:0030382,sperm mitochondrion organization
GO:0016235,aggresome
GO:0000423,mitophagy
GO:0035973,aggrephagy
GO:0061912,selective autophagy
GO:0044753,amphisome
GO:0031248,protein acetyltransferase complex
GO:0031415,NatA complex
GO:1990189,peptide-serine-N-acetyltransferase activity
GO:1990190,peptide-glutamate-N-acetyltransferase activity
GO:0017198,N-terminal peptidyl-serine acetylation
GO:0018002,N-terminal peptidyl-glutamic acid acetylation
GO:0008962,phosphatidylglycerophosphatase activity
GO:0016768,spermine synthase activity
GO:0006597,spermine biosynthetic process
GO:0031588,nucleotide-activated protein kinase complex
GO:0001042,RNA polymerase I core binding
GO:0001082,"obsolete transcription factor activity, RNA polymerase I transcription factor binding"
GO:0001181,RNA polymerase I general transcription initiation factor activity
GO:0001180,transcription initiation from RNA polymerase I promoter for nuclear large rRNA transcript
GO:0006356,regulation of transcription by RNA polymerase I
GO:0006361,transcription initiation from RNA polymerase I promoter
GO:0042790,nucleolar large rRNA transcription by RNA polymerase I
GO:0035075,response to ecdysone
GO:0006349,regulation of gene expression by genetic imprinting
GO:0043007,maintenance of rDNA
GO:0001734,mRNA (N6-adenosine)-methyltransferase activity
GO:0016422,mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity
GO:0080009,mRNA methylation
GO:1990744,primary miRNA methylation
GO:0036396,RNA N6-methyladenosine methyltransferase complex
GO:0010603,regulation of cytoplasmic mRNA processing body assembly
GO:2000637,positive regulation of gene silencing by miRNA
GO:0070481,"nuclear-transcribed mRNA catabolic process, non-stop decay"
GO:0032790,ribosome disassembly
GO:0006415,translational termination
GO:0035209,pupal development
GO:0051209,release of sequestered calcium ion into cytosol
GO:0051291,protein heterooligomerization
GO:0015278,calcium-release channel activity
GO:1900004,negative regulation of serine-type endopeptidase activity
GO:0032033,myosin II light chain binding
GO:0035509,negative regulation of myosin-light-chain-phosphatase activity
GO:0060356,leucine import
GO:1903801,L-leucine import across plasma membrane
GO:0003842,1-pyrroline-5-carboxylate dehydrogenase activity
GO:0022848,acetylcholine-gated cation-selective channel activity
GO:0005892,acetylcholine-gated channel complex
GO:0042166,acetylcholine binding
GO:0034039,"8-oxo-7,8-dihydroguanine DNA N-glycosylase activity"
GO:0034728,nucleosome organization
GO:0036444,calcium import into the mitochondrion
GO:0051561,positive regulation of mitochondrial calcium ion concentration
GO:1990246,uniplex complex
GO:0004630,phospholipase D activity
GO:0070290,N-acylphosphatidylethanolamine-specific phospholipase D activity
GO:0048017,inositol lipid-mediated signaling
GO:0050975,sensory perception of touch
GO:0000774,adenyl-nucleotide exchange factor activity
GO:0030008,TRAPP complex
GO:0001883,purine nucleoside binding
GO:0042278,purine nucleoside metabolic process
GO:0031123,RNA 3'-end processing
GO:0007355,anterior region determination
GO:0042463,ocellus photoreceptor cell development
GO:0045871,negative regulation of rhodopsin gene expression
GO:0045872,positive regulation of rhodopsin gene expression
GO:0046552,photoreceptor cell fate commitment
GO:0048816,ocellus morphogenesis
GO:0030175,filopodium
GO:0008013,beta-catenin binding
GO:0043296,apical junction complex
GO:0001748,optic lobe placode development
GO:0003151,outflow tract morphogenesis
GO:0007506,gonadal mesoderm development
GO:0098730,male germline stem cell symmetric division
GO:0051781,positive regulation of cell division
GO:0032366,intracellular sterol transport
GO:0097036,regulation of plasma membrane sterol distribution
GO:0032541,cortical endoplasmic reticulum
GO:0009451,RNA modification
GO:0042780,tRNA 3'-end processing
GO:0008353,RNA polymerase II carboxy-terminal domain kinase activity
GO:0032783,ELL-EAF complex
GO:0008024,cyclin/CDK positive transcription elongation factor complex
GO:1902445,regulation of mitochondrial membrane permeability involved in programmed necrotic cell death
GO:0016540,protein autoprocessing
GO:0045880,positive regulation of smoothened signaling pathway
GO:0016015,morphogen activity
GO:0007386,compartment pattern specification
GO:0007418,ventral midline development
GO:0021960,anterior commissure morphogenesis
GO:0035224,genital disc anterior/posterior pattern formation
GO:0048099,"anterior/posterior lineage restriction, imaginal disc"
GO:0007458,progression of morphogenetic furrow involved in compound eye morphogenesis
GO:0035217,labial disc development
GO:0031397,negative regulation of protein ubiquitination
GO:0045464,R8 cell fate specification
GO:0005119,smoothened binding
GO:0016539,intein-mediated protein splicing
GO:0045168,cell-cell signaling involved in cell fate commitment
GO:2000010,positive regulation of protein localization to cell surface
GO:0045745,positive regulation of G-protein coupled receptor protein signaling pathway
GO:0034314,Arp2/3 complex-mediated actin nucleation
GO:0005885,Arp2/3 protein complex
GO:0050906,detection of stimulus involved in sensory perception
GO:0030539,male genitalia development
GO:0048098,antennal joint development
GO:0004122,cystathionine beta-synthase activity
GO:0006535,cysteine biosynthetic process from serine
GO:0019343,cysteine biosynthetic process via cystathionine
GO:0004124,cysteine synthase activity
GO:0050667,homocysteine metabolic process
GO:0048734,proboscis morphogenesis
GO:0048802,notum morphogenesis
GO:0008064,regulation of actin polymerization or depolymerization
GO:0010591,regulation of lamellipodium assembly
GO:0001163,RNA polymerase I regulatory region sequence-specific DNA binding
GO:0000276,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
GO:0044237,cellular metabolic process
GO:0030880,RNA polymerase complex
GO:0070725,Yb body
GO:0010526,"negative regulation of transposition, RNA-mediated"
GO:0048680,positive regulation of axon regeneration
GO:0035193,larval central nervous system remodeling
GO:0003785,actin monomer binding
GO:0042989,sequestering of actin monomers
GO:0048842,positive regulation of axon extension involved in axon guidance
GO:0045495,pole plasm
GO:0030336,negative regulation of cell migration
GO:0031624,ubiquitin conjugating enzyme binding
GO:0007313,"maternal specification of dorsal/ventral axis, oocyte, soma encoded"
GO:0007378,amnioserosa formation
GO:0017015,regulation of transforming growth factor beta receptor signaling pathway
GO:0030332,cyclin binding
GO:0097361,CIA complex
GO:0071540,"eukaryotic translation initiation factor 3 complex, eIF3e"
GO:0006166,purine ribonucleoside salvage
GO:0003999,adenine phosphoribosyltransferase activity
GO:0006168,adenine salvage
GO:0044209,AMP salvage
GO:0002055,adenine binding
GO:0016208,AMP binding
GO:0005247,voltage-gated chloride channel activity
GO:0015108,chloride transmembrane transporter activity
GO:1905146,lysosomal protein catabolic process
GO:0006384,transcription initiation from RNA polymerase III promoter
GO:0004332,fructose-bisphosphate aldolase activity
GO:0034067,protein localization to Golgi apparatus
GO:0051571,positive regulation of histone H3-K4 methylation
GO:0017108,5'-flap endonuclease activity
GO:0033557,Slx1-Slx4 complex
GO:0008821,crossover junction endodeoxyribonuclease activity
GO:0000712,resolution of meiotic recombination intermediates
GO:0048257,3'-flap endonuclease activity
GO:0000706,meiotic DNA double-strand break processing
GO:2000431,"regulation of cytokinesis, actomyosin contractile ring assembly"
GO:0034593,phosphatidylinositol bisphosphate phosphatase activity
GO:0032187,actomyosin contractile ring localization
GO:0046855,inositol phosphate dephosphorylation
GO:0052745,inositol phosphate phosphatase activity
GO:0048168,regulation of neuronal synaptic plasticity
GO:0043068,positive regulation of programmed cell death
GO:0000813,ESCRT I complex
GO:0010494,cytoplasmic stress granule
GO:0001069,regulatory region RNA binding
GO:2000373,positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity
GO:2000765,regulation of cytoplasmic translation
GO:0008603,cAMP-dependent protein kinase regulator activity
GO:0030552,cAMP binding
GO:0001932,regulation of protein phosphorylation
GO:0071361,cellular response to ethanol
GO:0047555,"3',5'-cyclic-GMP phosphodiesterase activity"
GO:0033014,tetrapyrrole biosynthetic process
GO:0004418,hydroxymethylbilane synthase activity
GO:0018160,peptidyl-pyrromethane cofactor linkage
GO:0004825,methionine-tRNA ligase activity
GO:0006431,methionyl-tRNA aminoacylation
GO:0008053,mitochondrial fusion
GO:0010636,positive regulation of mitochondrial fusion
GO:1902236,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway
GO:0045145,single-stranded DNA 5'-3' exodeoxyribonuclease activity
GO:0048256,flap endonuclease activity
GO:0051908,double-stranded DNA 5'-3' exodeoxyribonuclease activity
GO:0045876,positive regulation of sister chromatid cohesion
GO:1900364,negative regulation of mRNA polyadenylation
GO:0032838,plasma membrane bounded cell projection cytoplasm
GO:1990825,sequence-specific mRNA binding
GO:0043488,regulation of mRNA stability
GO:0000171,ribonuclease MRP activity
GO:0009249,protein lipoylation
GO:0050954,sensory perception of mechanical stimulus
GO:0019230,proprioception
GO:0042330,taxis
GO:0045263,"proton-transporting ATP synthase complex, coupling factor F(o)"
GO:0006301,postreplication repair
GO:0070534,protein K63-linked ubiquitination
GO:0051864,histone demethylase activity (H3-K36 specific)
GO:0070544,histone H3-K36 demethylation
GO:0034647,histone demethylase activity (H3-trimethyl-K4 specific)
GO:0033522,histone H2A ubiquitination
GO:0034721,"histone H3-K4 demethylation, trimethyl-H3-K4-specific"
GO:0018423,protein C-terminal leucine carboxyl O-methyltransferase activity
GO:0046912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer"
GO:0004108,citrate (Si)-synthase activity
GO:0004745,retinol dehydrogenase activity
GO:0042572,retinol metabolic process
GO:0042574,retinal metabolic process
GO:0001092,TFIIA-class transcription factor binding
GO:0042797,tRNA transcription by RNA polymerase III
GO:0001046,core promoter sequence-specific DNA binding
GO:0001003,RNA polymerase III type 2 promoter sequence-specific DNA binding
GO:0001093,TFIIB-class transcription factor binding
GO:0001009,transcription from RNA polymerase III type 2 promoter
GO:0000126,transcription factor TFIIIB complex
GO:0001016,RNA polymerase III regulatory region DNA binding
GO:0015459,potassium channel regulator activity
GO:1901379,regulation of potassium ion transmembrane transport
GO:0042417,dopamine metabolic process
GO:0051896,regulation of protein kinase B signaling
GO:0036524,protein deglycase activity
GO:0036529,"protein deglycation, glyoxal removal"
GO:0106046,"guanine deglycation, glyoxal removal"
GO:1902321,methyl-branched fatty acid biosynthetic process
GO:0008343,adult feeding behavior
GO:0007631,feeding behavior
GO:0071046,nuclear polyadenylation-dependent ncRNA catabolic process
GO:0032879,regulation of localization
GO:0051341,regulation of oxidoreductase activity
GO:0044782,cilium organization
GO:0005668,RNA polymerase transcription factor SL1 complex
GO:0045196,establishment or maintenance of neuroblast polarity
GO:0001707,mesoderm formation
GO:0070037,rRNA (pseudouridine) methyltransferase activity
GO:0035183,female germline ring canal inner rim
GO:0030723,ovarian fusome organization
GO:0045172,germline ring canal
GO:0045170,spectrosome
GO:0045478,fusome organization
GO:0048134,germ-line cyst formation
GO:0008302,"female germline ring canal formation, actin assembly"
GO:0007282,cystoblast division
GO:0048135,female germ-line cyst formation
GO:0030724,testicular fusome organization
GO:0051016,barbed-end actin filament capping
GO:0044853,plasma membrane raft
GO:0034110,regulation of homotypic cell-cell adhesion
GO:0034116,positive regulation of heterotypic cell-cell adhesion
GO:0040017,positive regulation of locomotion
GO:0048790,maintenance of presynaptic active zone structure
GO:0097090,presynaptic membrane organization
GO:0097264,self proteolysis
GO:0061781,mitotic cohesin unloading
GO:1990498,mitotic spindle microtubule
GO:0031535,plus-end directed microtubule sliding
GO:0042998,positive regulation of Golgi to plasma membrane protein transport
GO:0051289,protein homotetramerization
GO:0005818,aster
GO:0097431,mitotic spindle pole
GO:0017183,peptidyl-diphthamide biosynthetic process from peptidyl-histidine
GO:0009270,response to humidity
GO:0006369,termination of RNA polymerase II transcription
GO:1905503,regulation of motile cilium assembly
GO:0004880,juvenile hormone receptor activity
GO:0005500,juvenile hormone binding
