GO.ID,GO_full_name
GO:0004667,prostaglandin-D synthase activity
GO:2000255,negative regulation of male germ cell proliferation
GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway
GO:0070278,extracellular matrix constituent secretion
GO:1903671,negative regulation of sprouting angiogenesis
GO:0005849,mRNA cleavage factor complex
GO:0043023,ribosomal large subunit binding
GO:1990448,exon-exon junction complex binding
GO:0046833,positive regulation of RNA export from nucleus
GO:0110104,mRNA alternative polyadenylation
GO:1990120,messenger ribonucleoprotein complex assembly
GO:0005726,perichromatin fibrils
GO:0035061,interchromatin granule
GO:0021957,corticospinal tract morphogenesis
GO:0048668,collateral sprouting
GO:0061373,mammillary axonal complex development
GO:1902748,positive regulation of lens fiber cell differentiation
GO:1903056,regulation of melanosome organization
GO:0005412,glucose:sodium symporter activity
GO:1904659,glucose transmembrane transport
GO:0005548,phospholipid transporter activity
GO:0008526,phosphatidylinositol transporter activity
GO:0032541,cortical endoplasmic reticulum
GO:0098592,cytoplasmic side of apical plasma membrane
GO:0004677,DNA-dependent protein kinase activity
GO:0002328,pro-B cell differentiation
GO:0002638,negative regulation of immunoglobulin production
GO:0016233,telomere capping
GO:0033151,V(D)J recombination
GO:0033152,immunoglobulin V(D)J recombination
GO:0033153,T cell receptor V(D)J recombination
GO:0048660,regulation of smooth muscle cell proliferation
GO:0072431,signal transduction involved in mitotic G1 DNA damage checkpoint
GO:2001229,negative regulation of response to gamma radiation
GO:0005958,DNA-dependent protein kinase-DNA ligase 4 complex
GO:0070419,nonhomologous end joining complex
GO:0008273,"calcium, potassium:sodium antiporter activity"
GO:2000738,positive regulation of stem cell differentiation
GO:0016015,morphogen activity
GO:0036122,BMP binding
GO:0035582,sequestering of BMP in extracellular matrix
GO:0038098,sequestering of BMP from receptor via BMP binding
GO:0048263,determination of dorsal identity
GO:0090027,negative regulation of monocyte chemotaxis
GO:0043394,proteoglycan binding
GO:0030574,collagen catabolic process
GO:0008239,dipeptidyl-peptidase activity
GO:0002155,regulation of thyroid hormone mediated signaling pathway
GO:0002353,plasma kallikrein-kinin cascade
GO:0043535,regulation of blood vessel endothelial cell migration
GO:0060055,angiogenesis involved in wound healing
GO:0000703,oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity
GO:0017065,single-strand selective uracil DNA N-glycosylase activity
GO:1900025,negative regulation of substrate adhesion-dependent cell spreading
GO:1900028,negative regulation of ruffle assembly
GO:2000114,regulation of establishment of cell polarity
GO:2000393,negative regulation of lamellipodium morphogenesis
GO:0009992,cellular water homeostasis
GO:0042584,chromaffin granule membrane
GO:0042276,error-prone translesion synthesis
GO:0009101,glycoprotein biosynthetic process
GO:0085032,modulation by symbiont of host I-kappaB kinase/NF-kappaB cascade
GO:1903003,positive regulation of protein deubiquitination
GO:0006635,fatty acid beta-oxidation
GO:0009083,branched-chain amino acid catabolic process
GO:0006574,valine catabolic process
GO:0003860,3-hydroxyisobutyryl-CoA hydrolase activity
GO:0006270,DNA replication initiation
GO:0042555,MCM complex
GO:1905775,negative regulation of DNA helicase activity
GO:0035254,glutamate receptor binding
GO:0008832,dGTPase activity
GO:0016793,triphosphoric monoester hydrolase activity
GO:0032567,dGTP binding
GO:0006203,dGTP catabolic process
GO:0009264,deoxyribonucleotide catabolic process
GO:0045088,regulation of innate immune response
GO:0046061,dATP catabolic process
GO:0060339,negative regulation of type I interferon-mediated signaling pathway
GO:0110025,DNA strand resection involved in replication fork processing
GO:0006264,mitochondrial DNA replication
GO:0009200,deoxyribonucleoside triphosphate metabolic process
GO:0003419,growth plate cartilage chondrocyte proliferation
GO:0009948,anterior/posterior axis specification
GO:0032926,negative regulation of activin receptor signaling pathway
GO:0042074,cell migration involved in gastrulation
GO:0061371,determination of heart left/right asymmetry
GO:1900176,negative regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry
GO:2000381,negative regulation of mesoderm development
GO:0010909,positive regulation of heparan sulfate proteoglycan biosynthetic process
GO:0050650,chondroitin sulfate proteoglycan biosynthetic process
GO:0032228,"regulation of synaptic transmission, GABAergic"
GO:0070181,small ribosomal subunit rRNA binding
GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0014037,Schwann cell differentiation
GO:0045682,regulation of epidermis development
GO:0000002,mitochondrial genome maintenance
GO:0042592,homeostatic process
GO:0005369,taurine:sodium symporter activity
GO:0030977,taurine binding
GO:0015734,taurine transport
GO:0005368,taurine transmembrane transporter activity
GO:0033270,paranode region of axon
GO:0030056,hemidesmosome
GO:0043236,laminin binding
GO:0030395,lactose binding
GO:0002317,plasma cell differentiation
GO:0010812,negative regulation of cell-substrate adhesion
GO:0034120,positive regulation of erythrocyte aggregation
GO:0045445,myoblast differentiation
GO:0031731,CCR6 chemokine receptor binding
GO:0019068,virion assembly
GO:1903020,positive regulation of glycoprotein metabolic process
GO:0034045,phagophore assembly site membrane
GO:0000445,THO complex part of transcription export complex
GO:2000491,positive regulation of hepatic stellate cell activation
GO:0072075,metanephric mesenchyme development
GO:0034405,response to fluid shear stress
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity
GO:0035793,positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway
GO:0072278,metanephric comma-shaped body morphogenesis
GO:0072284,metanephric S-shaped body morphogenesis
GO:0005017,platelet-derived growth factor-activated receptor activity
GO:0005019,platelet-derived growth factor beta-receptor activity
GO:0048407,platelet-derived growth factor binding
GO:0010863,positive regulation of phospholipase C activity
GO:0035025,positive regulation of Rho protein signal transduction
GO:0035441,cell migration involved in vasculogenesis
GO:0035789,metanephric mesenchymal cell migration
GO:0035791,platelet-derived growth factor receptor-beta signaling pathway
GO:0038091,positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway
GO:0060437,lung growth
GO:0060981,cell migration involved in coronary angiogenesis
GO:0072262,metanephric glomerular mesangial cell proliferation involved in metanephros development
GO:0072275,metanephric glomerulus morphogenesis
GO:0072277,metanephric glomerular capillary formation
GO:0005132,type I interferon receptor binding
GO:0002286,T cell activation involved in immune response
GO:0002323,natural killer cell activation involved in immune response
GO:0015179,L-amino acid transmembrane transporter activity
GO:0016241,regulation of macroautophagy
GO:1900186,negative regulation of clathrin-dependent endocytosis
GO:1904021,negative regulation of G-protein coupled receptor internalization
GO:0097361,CIA complex
GO:0000920,cell separation after cytokinesis
GO:0090543,Flemming body
GO:1904888,cranial skeletal system development
GO:0009931,calcium-dependent protein serine/threonine kinase activity
GO:0044351,macropinocytosis
GO:0044726,protection of DNA demethylation of female pronucleus
GO:1901536,negative regulation of DNA demethylation
GO:2000653,regulation of genetic imprinting
GO:0001939,female pronucleus
GO:0005212,structural constituent of eye lens
GO:0015055,secretin receptor activity
GO:0006491,N-glycan processing
GO:1990380,Lys48-specific deubiquitinase activity
GO:0048642,negative regulation of skeletal muscle tissue development
GO:1900037,regulation of cellular response to hypoxia
GO:1904292,regulation of ERAD pathway
GO:0061049,cell growth involved in cardiac muscle cell development
GO:0001855,complement component C4b binding
GO:0035373,chondroitin sulfate proteoglycan binding
GO:0045545,syndecan binding
GO:0002043,blood vessel endothelial cell proliferation involved in sprouting angiogenesis
GO:0021536,diencephalon development
GO:1990256,signal clustering
GO:0004619,phosphoglycerate mutase activity
GO:0004082,bisphosphoglycerate mutase activity
GO:0004634,phosphopyruvate hydratase activity
GO:0000015,phosphopyruvate hydratase complex
GO:0061621,canonical glycolysis
GO:0048609,multicellular organismal reproductive process
GO:0051731,polynucleotide 5'-hydroxyl-kinase activity
GO:0000448,"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0008142,oxysterol binding
GO:0002313,mature B cell differentiation involved in immune response
GO:0002407,dendritic cell chemotaxis
GO:0036145,dendritic cell homeostasis
GO:0061470,T follicular helper cell differentiation
GO:2000458,regulation of astrocyte chemotaxis
GO:0031985,Golgi cisterna
GO:0030917,midbrain-hindbrain boundary development
GO:0035115,embryonic forelimb morphogenesis
GO:0061743,motor learning
GO:0004615,phosphomannomutase activity
GO:0009298,GDP-mannose biosynthetic process
GO:0034993,meiotic nuclear membrane microtubule tethering complex
GO:0031309,integral component of nuclear outer membrane
GO:0030992,intraciliary transport particle B
GO:0042073,intraciliary transport
GO:0034067,protein localization to Golgi apparatus
GO:0035845,photoreceptor cell outer segment organization
GO:0036372,opsin transport
GO:0061351,neural precursor cell proliferation
GO:0044292,dendrite terminus
GO:1902636,kinociliary basal body
GO:0050656,3'-phosphoadenosine 5'-phosphosulfate binding
GO:0017085,response to insecticide
GO:0018960,4-nitrophenol metabolic process
GO:0050819,negative regulation of coagulation
GO:1903142,positive regulation of establishment of endothelial barrier
GO:0008028,monocarboxylic acid transmembrane transporter activity
GO:0015718,monocarboxylic acid transport
GO:0007171,activation of transmembrane receptor protein tyrosine kinase activity
GO:0021822,negative regulation of cell motility involved in cerebral cortex radial glia guided migration
GO:0030157,pancreatic juice secretion
GO:2000405,negative regulation of T cell migration
GO:0036018,cellular response to erythropoietin
GO:1901652,response to peptide
GO:0043196,varicosity
GO:0051023,regulation of immunoglobulin secretion
GO:0090037,positive regulation of protein kinase C signaling
GO:0002357,defense response to tumor cell
GO:0004687,myosin light chain kinase activity
GO:0014820,tonic smooth muscle contraction
GO:0034063,stress granule assembly
GO:0015362,high-affinity sodium:dicarboxylate symporter activity
GO:0006835,dicarboxylic acid transport
GO:0003376,sphingosine-1-phosphate receptor signaling pathway
GO:0038036,sphingosine-1-phosphate receptor activity
GO:0070861,regulation of protein exit from endoplasmic reticulum
GO:0071955,recycling endosome to Golgi transport
GO:0005337,nucleoside transmembrane transporter activity
GO:1901642,nucleoside transmembrane transport
GO:0008504,monoamine transmembrane transporter activity
GO:0015844,monoamine transport
GO:0140030,modification-dependent protein binding
GO:0007379,segment specification
GO:0008023,transcription elongation factor complex
GO:0002052,positive regulation of neuroblast proliferation
GO:0086057,voltage-gated calcium channel activity involved in bundle of His cell action potential
GO:0086048,membrane depolarization during bundle of His cell action potential
GO:1990454,L-type voltage-gated calcium channel complex
GO:0060414,aorta smooth muscle tissue morphogenesis
GO:0071476,cellular hypotonic response
GO:0048512,circadian behavior
GO:0045475,locomotor rhythm
GO:1903507,negative regulation of nucleic acid-templated transcription
GO:0050912,detection of chemical stimulus involved in sensory perception of taste
GO:0010827,regulation of glucose transmembrane transport
GO:0046879,hormone secretion
GO:0097428,protein maturation by iron-sulfur cluster transfer
GO:1905168,positive regulation of double-strand break repair via homologous recombination
GO:0002026,regulation of the force of heart contraction
GO:0086023,adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process
GO:0086092,regulation of the force of heart contraction by cardiac conduction
GO:1901020,negative regulation of calcium ion transmembrane transporter activity
GO:1901077,regulation of relaxation of muscle
GO:1901877,negative regulation of calcium ion binding
GO:1901894,regulation of calcium-transporting ATPase activity
GO:1901895,negative regulation of calcium-transporting ATPase activity
GO:0090534,calcium ion-transporting ATPase complex
GO:0005499,vitamin D binding
GO:1902118,calcidiol binding
GO:0042359,vitamin D metabolic process
GO:1903237,negative regulation of leukocyte tethering or rolling
GO:0035404,histone-serine phosphorylation
GO:0035174,histone serine kinase activity
GO:0007051,spindle organization
GO:0007100,mitotic centrosome separation
GO:0071539,protein localization to centrosome
GO:1900195,positive regulation of oocyte maturation
GO:0031616,spindle pole centrosome
GO:0042585,germinal vesicle
GO:0031433,telethonin binding
GO:0051373,FATZ binding
GO:0006885,regulation of pH
GO:0055075,potassium ion homeostasis
GO:0043426,MRF binding
GO:0009416,response to light stimulus
GO:0004475,mannose-1-phosphate guanylyltransferase activity
GO:0070739,protein-glutamic acid ligase activity
GO:0003353,positive regulation of cilium movement
GO:0051013,microtubule severing
GO:0000706,meiotic DNA double-strand break processing
GO:0016889,"endodeoxyribonuclease activity, producing 3'-phosphomonoesters"
GO:0000737,"DNA catabolic process, endonucleolytic"
GO:0042138,meiotic DNA double-strand break formation
GO:1990918,double-strand break repair involved in meiotic recombination
GO:0021965,spinal cord ventral commissure morphogenesis
GO:0033563,dorsal/ventral axon guidance
GO:0033564,anterior/posterior axon guidance
GO:0070915,lysophosphatidic acid receptor activity
GO:0001919,regulation of receptor recycling
GO:0010824,regulation of centrosome duplication
GO:0033326,cerebrospinal fluid secretion
GO:0035082,axoneme assembly
GO:0002322,B cell proliferation involved in immune response
GO:0031666,positive regulation of lipopolysaccharide-mediated signaling pathway
GO:0031468,nuclear envelope reassembly
GO:0034450,ubiquitin-ubiquitin ligase activity
GO:0071786,endoplasmic reticulum tubular network organization
GO:0097051,establishment of protein localization to endoplasmic reticulum membrane
GO:0032593,insulin-responsive compartment
GO:0071782,endoplasmic reticulum tubular network
GO:0043950,positive regulation of cAMP-mediated signaling
GO:0016519,gastric inhibitory peptide receptor activity
GO:0038192,gastric inhibitory peptide signaling pathway
GO:0032984,protein-containing complex disassembly
GO:0045820,negative regulation of glycolytic process
GO:0036128,CatSper complex
GO:0045199,maintenance of epithelial cell apical/basal polarity
GO:0090559,regulation of membrane permeability
GO:0045142,triplex DNA binding
GO:0034085,establishment of sister chromatid cohesion
GO:0035563,positive regulation of chromatin binding
GO:0045876,positive regulation of sister chromatid cohesion
GO:0072719,cellular response to cisplatin
GO:1904976,cellular response to bleomycin
GO:1990700,nucleolar chromatin organization
GO:0099104,potassium channel activator activity
GO:0003989,acetyl-CoA carboxylase activity
GO:0006084,acetyl-CoA metabolic process
GO:0004712,protein serine/threonine/tyrosine kinase activity
GO:0001946,lymphangiogenesis
GO:0060836,lymphatic endothelial cell differentiation
GO:0060840,artery development
GO:0004560,alpha-L-fucosidase activity
GO:0006004,fucose metabolic process
GO:0016139,glycoside catabolic process
GO:2000535,regulation of entry of bacterium into host cell
GO:0043486,histone exchange
GO:0000982,"transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding"
GO:0010385,double-stranded methylated DNA binding
GO:0044729,hemi-methylated DNA-binding
GO:0033233,regulation of protein sumoylation
GO:0046886,positive regulation of hormone biosynthetic process
GO:0050725,positive regulation of interleukin-1 beta biosynthetic process
GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia
GO:0098759,cellular response to interleukin-8
GO:1902949,positive regulation of tau-protein kinase activity
GO:2000182,regulation of progesterone biosynthetic process
GO:0000182,rDNA binding
GO:0034773,histone H4-K20 trimethylation
GO:0036124,histone H3-K9 trimethylation
GO:1903580,positive regulation of ATP metabolic process
GO:0102953,hypoglycin A gamma-glutamyl transpeptidase activity
GO:0103068,leukotriene C4 gamma-glutamyl transferase activity
GO:0008453,alanine-glyoxylate transaminase activity
GO:0016223,beta-alanine-pyruvate transaminase activity
GO:0047305,(R)-3-amino-2-methylpropionate-pyruvate transaminase activity
GO:0009436,glyoxylate catabolic process
GO:0019265,"glycine biosynthetic process, by transamination of glyoxylate"
GO:0019481,"L-alanine catabolic process, by transamination"
GO:0006659,phosphatidylserine biosynthetic process
GO:0003882,CDP-diacylglycerol-serine O-phosphatidyltransferase activity
GO:0007093,mitotic cell cycle checkpoint
GO:0008525,phosphatidylcholine transporter activity
GO:0019992,diacylglycerol binding
GO:0035620,ceramide transporter activity
GO:0097001,ceramide binding
GO:1901611,phosphatidylglycerol binding
GO:1904121,phosphatidylethanolamine transporter activity
GO:0010189,vitamin E biosynthetic process
GO:0010875,positive regulation of cholesterol efflux
GO:0035627,ceramide transport
GO:0032981,mitochondrial respiratory chain complex I assembly
GO:0031346,positive regulation of cell projection organization
GO:0033269,internode region of axon
GO:1905653,positive regulation of artery morphogenesis
GO:0008627,intrinsic apoptotic signaling pathway in response to osmotic stress
GO:0035198,miRNA binding
GO:0035196,production of miRNAs involved in gene silencing by miRNA
GO:0070172,positive regulation of tooth mineralization
GO:0036066,protein O-linked fucosylation
GO:0008593,regulation of Notch signaling pathway
GO:0033829,O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity
GO:0002315,marginal zone B cell differentiation
GO:0014807,regulation of somitogenesis
GO:1902367,negative regulation of Notch signaling pathway involved in somitogenesis
GO:0015379,potassium:chloride symporter activity
GO:0015377,cation:chloride symporter activity
GO:0006873,cellular ion homeostasis
GO:0006971,hypotonic response
GO:0040040,thermosensory behavior
GO:0006638,neutral lipid metabolic process
GO:0005324,long-chain fatty acid transporter activity
GO:0031957,very long-chain fatty acid-CoA ligase activity
GO:0015909,long-chain fatty acid transport
GO:0060002,plus-end directed microfilament motor activity
GO:0031941,filamentous actin
GO:0004365,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity
GO:0043248,proteasome assembly
GO:0070997,neuron death
GO:0097485,neuron projection guidance
GO:0047045,testosterone 17-beta-dehydrogenase (NADP+) activity
GO:0006706,steroid catabolic process
GO:0017136,NAD-dependent histone deacetylase activity
GO:0070403,NAD+ binding
GO:0034983,peptidyl-lysine deacetylation
GO:0048251,elastic fiber assembly
GO:0070370,cellular heat acclimation
GO:0003905,alkylbase DNA N-glycosylase activity
GO:1903751,negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide
GO:0009386,translational attenuation
GO:1901856,negative regulation of cellular respiration
GO:0070307,lens fiber cell development
GO:0004825,methionine-tRNA ligase activity
GO:0006431,methionyl-tRNA aminoacylation
GO:0005068,transmembrane receptor protein tyrosine kinase adaptor activity
GO:0005168,neurotrophin TRKA receptor binding
GO:0008595,"anterior/posterior axis specification, embryo"
GO:0046619,optic placode formation involved in camera-type eye formation
GO:0050678,regulation of epithelial cell proliferation
GO:2000726,negative regulation of cardiac muscle cell differentiation
GO:0030624,U6atac snRNA binding
GO:0000244,spliceosomal tri-snRNP complex assembly
GO:1903586,positive regulation of histone deubiquitination
GO:0005691,U6atac snRNP
GO:0061574,ASAP complex
GO:0071001,U4/U6 snRNP
GO:0036455,iron-sulfur transferase activity
GO:0000048,peptidyltransferase activity
GO:0019344,cysteine biosynthetic process
GO:0004325,ferrochelatase activity
GO:0042168,heme metabolic process
GO:0010529,negative regulation of transposition
GO:0044026,DNA hypermethylation
GO:2000143,"negative regulation of DNA-templated transcription, initiation"
GO:0015677,copper ion import
GO:0098705,copper ion import across plasma membrane
GO:0045176,apical protein localization
GO:0060488,orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis
GO:0060489,planar dichotomous subdivision of terminal units involved in lung branching morphogenesis
GO:0060490,lateral sprouting involved in lung morphogenesis
GO:0090179,planar cell polarity pathway involved in neural tube closure
GO:0090251,protein localization involved in establishment of planar polarity
GO:0000171,ribonuclease MRP activity
GO:0030867,rough endoplasmic reticulum membrane
GO:0023041,neuronal signal transduction
GO:0034124,regulation of MyD88-dependent toll-like receptor signaling pathway
GO:0043374,"CD8-positive, alpha-beta T cell differentiation"
GO:0060333,interferon-gamma-mediated signaling pathway
GO:2000564,"regulation of CD8-positive, alpha-beta T cell proliferation"
GO:0090383,phagosome acidification
GO:0090385,phagosome-lysosome fusion
GO:0043495,protein membrane anchor
GO:0021817,nucleokinesis involved in cell motility in cerebral cortex radial glia guided migration
GO:0090286,cytoskeletal anchoring at nuclear membrane
GO:0090292,nuclear matrix anchoring at nuclear membrane
GO:0003993,acid phosphatase activity
GO:0033591,response to L-ascorbic acid
GO:0033555,multicellular organismal response to stress
GO:0009798,axis specification
GO:0060684,epithelial-mesenchymal cell signaling
GO:0072079,nephron tubule formation
GO:0072080,nephron tubule development
GO:0032691,negative regulation of interleukin-1 beta production
GO:0032929,negative regulation of superoxide anion generation
GO:0002001,renin secretion into blood stream
GO:0019208,phosphatase regulator activity
GO:0050431,transforming growth factor beta binding
GO:0050436,microfibril binding
GO:0001527,microfibril
GO:0090301,negative regulation of neural crest formation
GO:2000314,negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation
GO:0030229,very-low-density lipoprotein particle receptor activity
GO:0004813,alanine-tRNA ligase activity
GO:0006419,alanyl-tRNA aminoacylation
GO:0002196,Ser-tRNA(Ala) hydrolase activity
GO:0000030,mannosyltransferase activity
GO:0018406,protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan
GO:0060644,mammary gland epithelial cell differentiation
GO:0006360,transcription by RNA polymerase I
GO:0016045,detection of bacterium
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0050702,interleukin-1 beta secretion
GO:0070330,aromatase activity
GO:0018585,fluorene oxygenase activity
GO:0018879,biphenyl metabolic process
GO:0018917,fluorene metabolic process
GO:0033278,cell proliferation in midbrain
GO:0055009,atrial cardiac muscle tissue morphogenesis
GO:0060317,cardiac epithelial to mesenchymal transition
GO:0060492,lung induction
GO:0060501,positive regulation of epithelial cell proliferation involved in lung morphogenesis
GO:0060716,labyrinthine layer blood vessel development
GO:0061180,mammary gland epithelium development
GO:1904948,midbrain dopaminergic neuron differentiation
GO:1904954,canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation
GO:0031232,extrinsic component of external side of plasma membrane
GO:0070701,mucus layer
GO:0021537,telencephalon development
GO:0021797,forebrain anterior/posterior pattern specification
GO:0043697,cell dedifferentiation
GO:0035034,histone acetyltransferase regulator activity
GO:0035065,regulation of histone acetylation
GO:0002337,B-1a B cell differentiation
GO:0033135,regulation of peptidyl-serine phosphorylation
GO:0050859,negative regulation of B cell receptor signaling pathway
GO:1900122,positive regulation of receptor binding
GO:0008475,procollagen-lysine 5-dioxygenase activity
GO:0031418,L-ascorbic acid binding
GO:0032963,collagen metabolic process
GO:0033823,procollagen glucosyltransferase activity
GO:0046947,hydroxylysine biosynthetic process
GO:0051601,exocyst localization
GO:0030072,peptide hormone secretion
GO:0097472,cyclin-dependent protein kinase activity
GO:0009792,embryo development ending in birth or egg hatching
GO:0007576,nucleolar fragmentation
GO:0022405,hair cycle process
GO:0032474,otolith morphogenesis
GO:0031467,Cul7-RING ubiquitin ligase complex
GO:1990393,3M complex
GO:0044691,tooth eruption
GO:0070569,uridylyltransferase activity
GO:0006048,UDP-N-acetylglucosamine biosynthetic process
GO:0003977,UDP-N-acetylglucosamine diphosphorylase activity
GO:0006047,UDP-N-acetylglucosamine metabolic process
GO:0008478,pyridoxal kinase activity
GO:0009443,pyridoxal 5'-phosphate salvage
GO:0010573,vascular endothelial growth factor production
GO:1900748,positive regulation of vascular endothelial growth factor signaling pathway
GO:0002089,lens morphogenesis in camera-type eye
GO:0060044,negative regulation of cardiac muscle cell proliferation
GO:0060216,definitive hemopoiesis
GO:0004185,serine-type carboxypeptidase activity
GO:0010512,negative regulation of phosphatidylinositol biosynthetic process
GO:0010544,negative regulation of platelet activation
GO:0014910,regulation of smooth muscle cell migration
GO:0060683,regulation of branching involved in salivary gland morphogenesis by epithelial-mesenchymal signaling
GO:0004396,hexokinase activity
GO:0005536,glucose binding
GO:0045721,negative regulation of gluconeogenesis
GO:0006003,"fructose 2,6-bisphosphate metabolic process"
GO:0004340,glucokinase activity
GO:0008865,fructokinase activity
GO:0019158,mannokinase activity
GO:0019932,second-messenger-mediated signaling
GO:0021801,cerebral cortex radial glia guided migration
GO:2000179,positive regulation of neural precursor cell proliferation
GO:2001223,negative regulation of neuron migration
GO:0008387,steroid 7-alpha-hydroxylase activity
GO:0008396,oxysterol 7-alpha-hydroxylase activity
GO:0006699,bile acid biosynthetic process
GO:0006707,cholesterol catabolic process
GO:0061825,podosome core
GO:0008356,asymmetric cell division
GO:0016344,meiotic chromosome movement towards spindle pole
GO:0016482,cytosolic transport
GO:0033206,meiotic cytokinesis
GO:0051653,spindle localization
GO:0030478,actin cap
GO:0042589,zymogen granule membrane
GO:0004651,polynucleotide 5'-phosphatase activity
GO:0098519,"nucleotide phosphatase activity, acting on free nucleotides"
GO:0098507,polynucleotide 5' dephosphorylation
GO:0003996,acyl-CoA ligase activity
GO:0047760,butyrate-CoA ligase activity
GO:0008568,microtubule-severing ATPase activity
GO:0010569,regulation of double-strand break repair via homologous recombination
GO:1903565,negative regulation of protein localization to cilium
GO:1903568,negative regulation of protein localization to ciliary membrane
GO:0052650,NADP-retinol dehydrogenase activity
GO:0070401,NADP+ binding
GO:0019751,polyol metabolic process
GO:0005088,Ras guanyl-nucleotide exchange factor activity
GO:0046578,regulation of Ras protein signal transduction
GO:0035864,response to potassium ion
GO:0018026,peptidyl-lysine monomethylation
GO:0044648,histone H3-K4 dimethylation
GO:0071440,regulation of histone H3-K14 acetylation
GO:1901674,regulation of histone H3-K27 acetylation
GO:2000615,regulation of histone H3-K9 acetylation
GO:0097228,sperm principal piece
GO:0097598,sperm cytoplasmic droplet
GO:0016266,O-glycan processing
GO:0035252,UDP-xylosyltransferase activity
GO:0097186,amelogenesis
GO:1901255,nucleotide-excision repair involved in interstrand cross-link repair
GO:0000110,nucleotide-excision repair factor 1 complex
GO:0010996,response to auditory stimulus
GO:0070914,UV-damage excision repair
GO:0033683,"nucleotide-excision repair, DNA incision"
GO:0000715,"nucleotide-excision repair, DNA damage recognition"
GO:0009650,UV protection
GO:0016920,pyroglutamyl-peptidase activity
GO:0097225,sperm midpiece
GO:0034767,positive regulation of ion transmembrane transport
GO:0010642,negative regulation of platelet-derived growth factor receptor signaling pathway
GO:0031698,beta-2 adrenergic receptor binding
GO:0050780,dopamine receptor binding
GO:0003096,renal sodium ion transport
GO:0019933,cAMP-mediated signaling
GO:0030033,microvillus assembly
GO:0032782,bile acid secretion
GO:0034635,glutathione transport
GO:0044062,regulation of excretion
GO:0051683,establishment of Golgi localization
GO:0097291,renal phosphate ion absorption
GO:0008299,isoprenoid biosynthetic process
GO:0004452,isopentenyl-diphosphate delta-isomerase activity
GO:0061099,negative regulation of protein tyrosine kinase activity
GO:0030292,protein tyrosine kinase inhibitor activity
GO:0035195,gene silencing by miRNA
GO:0035068,micro-ribonucleoprotein complex
GO:0002086,diaphragm contraction
GO:0032972,regulation of muscle filament sliding speed
GO:1990584,cardiac Troponin complex
GO:0003854,3-beta-hydroxy-delta5-steroid dehydrogenase activity
GO:0000254,C-4 methylsterol oxidase activity
GO:0001567,cholesterol 25-hydroxylase activity
GO:0031419,cobalamin binding
GO:0005158,insulin receptor binding
GO:0045334,clathrin-coated endocytic vesicle
GO:0033674,positive regulation of kinase activity
GO:0031952,regulation of protein autophosphorylation
GO:0043422,protein kinase B binding
GO:0070208,protein heterotrimerization
GO:1904528,positive regulation of microtubule binding
GO:0003231,cardiac ventricle development
GO:0042308,negative regulation of protein import into nucleus
GO:0000213,tRNA-intron endonuclease activity
GO:0000379,tRNA-type intron splice site recognition and cleavage
GO:0000214,tRNA-intron endonuclease complex
GO:0001951,intestinal D-glucose absorption
GO:0008955,peptidoglycan glycosyltransferase activity
GO:0047237,glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity
GO:0047238,glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity
GO:0019276,UDP-N-acetylgalactosamine metabolic process
GO:0030206,chondroitin sulfate biosynthetic process
GO:0046398,UDP-glucuronate metabolic process
GO:0050653,"chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process"
GO:0008419,RNA lariat debranching enzyme activity
GO:0000375,"RNA splicing, via transesterification reactions"
GO:0000408,EKC/KEOPS complex
GO:0044380,protein localization to cytoskeleton
GO:0000127,transcription factor TFIIIC complex
GO:0071248,cellular response to metal ion
GO:0008329,signaling pattern recognition receptor activity
GO:0002237,response to molecule of bacterial origin
GO:0045322,unmethylated CpG binding
GO:0030277,maintenance of gastrointestinal epithelium
GO:0032640,tumor necrosis factor production
GO:0034162,toll-like receptor 9 signaling pathway
GO:0050864,regulation of B cell activation
GO:0051770,positive regulation of nitric-oxide synthase biosynthetic process
GO:1902350,cellular response to chloroquine
