GO.ID,GO_full_name
GO:0017186,"peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase"
GO:0040036,regulation of fibroblast growth factor receptor signaling pathway
GO:1902366,regulation of Notch signaling pathway involved in somitogenesis
GO:0001055,RNA polymerase II activity
GO:0004379,glycylpeptide N-tetradecanoyltransferase activity
GO:0006499,N-terminal protein myristoylation
GO:0035265,organ growth
GO:1902033,regulation of hematopoietic stem cell proliferation
GO:2000471,regulation of hematopoietic stem cell migration
GO:0061384,heart trabecula morphogenesis
GO:0031764,type 1 galanin receptor binding
GO:0031765,type 2 galanin receptor binding
GO:0031766,type 3 galanin receptor binding
GO:0052745,inositol phosphate phosphatase activity
GO:0001701,in utero embryonic development
GO:0070613,regulation of protein processing
GO:0071871,response to epinephrine
GO:0004307,ethanolaminephosphotransferase activity
GO:0003351,epithelial cilium movement
GO:0072078,nephron tubule morphogenesis
GO:0051570,regulation of histone H3-K9 methylation
GO:0050775,positive regulation of dendrite morphogenesis
GO:0061003,positive regulation of dendritic spine morphogenesis
GO:2000055,positive regulation of Wnt signaling pathway involved in dorsal/ventral axis specification
GO:0048731,system development
GO:0016486,peptide hormone processing
GO:0035871,protein K11-linked deubiquitination
GO:1904265,"ubiquitin-specific protease activity involved in negative regulation of retrograde protein transport, ER to cytosol"
GO:1904153,"negative regulation of retrograde protein transport, ER to cytosol"
GO:1990167,protein K27-linked deubiquitination
GO:0048935,peripheral nervous system neuron development
GO:0071698,olfactory placode development
GO:0048918,posterior lateral line nerve development
GO:0048699,generation of neurons
GO:0048909,anterior lateral line nerve development
GO:0021983,pituitary gland development
GO:0042176,regulation of protein catabolic process
GO:2000425,regulation of apoptotic cell clearance
GO:1902176,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GO:0018095,protein polyglutamylation
GO:0035515,oxidative RNA demethylase activity
GO:0035553,oxidative single-stranded RNA demethylation
GO:0005797,Golgi medial cisterna
GO:0048209,"regulation of vesicle targeting, to, from or within Golgi"
GO:0031497,chromatin assembly
GO:0033186,CAF-1 complex
GO:0030212,hyaluronan metabolic process
GO:1903825,organic acid transmembrane transport
GO:0005298,proline:sodium symporter activity
GO:0008545,JUN kinase kinase activity
GO:0061578,Lys63-specific deubiquitinase activity
GO:0045880,positive regulation of smoothened signaling pathway
GO:0033745,L-methionine-(R)-S-oxide reductase activity
GO:0001938,positive regulation of endothelial cell proliferation
GO:0043185,vascular endothelial growth factor receptor 3 binding
GO:0060754,positive regulation of mast cell chemotaxis
GO:1900746,regulation of vascular endothelial growth factor signaling pathway
GO:0005172,vascular endothelial growth factor receptor binding
GO:0036303,lymph vessel morphogenesis
GO:0031267,small GTPase binding
GO:0055105,ubiquitin-protein transferase inhibitor activity
GO:0031397,negative regulation of protein ubiquitination
GO:0070988,demethylation
GO:0007016,cytoskeletal anchoring at plasma membrane
GO:0004046,aminoacylase activity
GO:0004948,calcitonin receptor activity
GO:0070042,rRNA (uridine-N3-)-methyltransferase activity
GO:0045545,syndecan binding
GO:0008502,melatonin receptor activity
GO:0004971,AMPA glutamate receptor activity
GO:0048915,posterior lateral line system development
GO:0004438,phosphatidylinositol-3-phosphatase activity
GO:0052629,"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity"
GO:2000404,regulation of T cell migration
GO:0030324,lung development
GO:0001968,fibronectin binding
GO:0060021,roof of mouth development
GO:1905590,fibronectin fibril organization
GO:2000329,negative regulation of T-helper 17 cell lineage commitment
GO:2001046,positive regulation of integrin-mediated signaling pathway
GO:0003987,acetate-CoA ligase activity
GO:0019427,acetyl-CoA biosynthetic process from acetate
GO:0043679,axon terminus
GO:0015462,ATPase-coupled protein transmembrane transporter activity
GO:0017038,protein import
GO:0071806,protein transmembrane transport
GO:0045943,positive regulation of transcription by RNA polymerase I
GO:0061188,negative regulation of chromatin silencing at rDNA
GO:0007343,egg activation
GO:0060471,cortical granule exocytosis
GO:0004938,alpha2-adrenergic receptor activity
GO:0071881,adenylate cyclase-inhibiting adrenergic receptor signaling pathway
GO:0030579,ubiquitin-dependent SMAD protein catabolic process
GO:0003998,acylphosphatase activity
GO:0060213,positive regulation of nuclear-transcribed mRNA poly(A) tail shortening
GO:0003727,single-stranded RNA binding
GO:0031369,translation initiation factor binding
GO:0000291,"nuclear-transcribed mRNA catabolic process, exonucleolytic"
GO:0034198,cellular response to amino acid starvation
GO:0042149,cellular response to glucose starvation
GO:0031333,negative regulation of protein complex assembly
GO:0031953,negative regulation of protein autophosphorylation
GO:0060733,regulation of eIF2 alpha phosphorylation by amino acid starvation
GO:0071264,positive regulation of translational initiation in response to starvation
GO:0071468,cellular response to acidic pH
GO:0071494,cellular response to UV-C
GO:0072755,cellular response to benomyl
GO:0097201,negative regulation of transcription from RNA polymerase II promoter in response to stress
GO:1990138,neuron projection extension
GO:1990253,cellular response to leucine starvation
GO:0050080,malonyl-CoA decarboxylase activity
GO:0055015,ventricular cardiac muscle cell development
GO:0048681,negative regulation of axon regeneration
GO:0097016,L27 domain binding
GO:0097025,MPP7-DLG1-LIN7 complex
GO:0006687,glycosphingolipid metabolic process
GO:0008120,ceramide glucosyltransferase activity
GO:0006679,glucosylceramide biosynthetic process
GO:0034709,methylosome
GO:0004517,nitric-oxide synthase activity
GO:0006527,arginine catabolic process
GO:0006809,nitric oxide biosynthetic process
GO:0007263,nitric oxide mediated signal transduction
GO:0045776,negative regulation of blood pressure
GO:0012506,vesicle membrane
GO:0016846,carbon-sulfur lyase activity
GO:0005283,amino acid:sodium symporter activity
GO:0060080,inhibitory postsynaptic potential
GO:0060092,"regulation of synaptic transmission, glycinergic"
GO:0061537,"glycine secretion, neurotransmission"
GO:0042795,snRNA transcription by RNA polymerase II
GO:0042796,snRNA transcription by RNA polymerase III
GO:0019185,snRNA-activating protein complex
GO:0048172,regulation of short-term neuronal synaptic plasticity
GO:0032591,dendritic spine membrane
GO:0015910,peroxisomal long-chain fatty acid import
GO:0003983,UTP:glucose-1-phosphate uridylyltransferase activity
GO:0005977,glycogen metabolic process
GO:0006011,UDP-glucose metabolic process
GO:0015057,thrombin-activated receptor activity
GO:0070493,thrombin-activated receptor signaling pathway
GO:0001648,proteinase activated receptor activity
GO:0010996,response to auditory stimulus
GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0097205,renal filtration
GO:0072011,glomerular endothelium development
GO:0030242,autophagy of peroxisome
GO:0034271,"phosphatidylinositol 3-kinase complex, class III, type I"
GO:0034272,"phosphatidylinositol 3-kinase complex, class III, type II"
GO:0071561,nucleus-vacuole junction
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0001128,RNA polymerase II transcription coactivator activity involved in preinitiation complex assembly
GO:0004705,JUN kinase activity
GO:0007258,JUN phosphorylation
GO:0016684,"oxidoreductase activity, acting on peroxide as acceptor"
GO:0070728,leucine binding
GO:0071233,cellular response to leucine
GO:1901031,regulation of response to reactive oxygen species
GO:0045682,regulation of epidermis development
GO:0048534,hematopoietic or lymphoid organ development
GO:0031262,Ndc80 complex
GO:0004449,isocitrate dehydrogenase (NAD+) activity
GO:0050211,procollagen galactosyltransferase activity
GO:1904028,positive regulation of collagen fibril organization
GO:0043390,aflatoxin B1 metabolic process
GO:0000741,karyogamy
GO:0007344,pronuclear fusion
GO:0061472,karyomere membrane fusion
GO:0061417,negative regulation of transcription from RNA polymerase II promoter in response to oxidative stress
GO:0000781,"chromosome, telomeric region"
GO:0071169,establishment of protein localization to chromatin
GO:0005721,pericentric heterochromatin
GO:0031933,telomeric heterochromatin
GO:0004556,alpha-amylase activity
GO:0103025,alpha-amylase activity (releasing maltohexaose)
GO:0050699,WW domain binding
GO:0035038,female pronucleus assembly
GO:0035039,male pronucleus assembly
GO:0033011,perinuclear theca
GO:1901215,negative regulation of neuron death
GO:0008240,tripeptidyl-peptidase activity
GO:0003857,3-hydroxyacyl-CoA dehydrogenase activity
GO:0042289,MHC class II protein binding
GO:1990782,protein tyrosine kinase binding
GO:0035723,interleukin-15-mediated signaling pathway
GO:0042110,T cell activation
GO:0031464,Cul4A-RING E3 ubiquitin ligase complex
GO:0045366,regulation of interleukin-13 biosynthetic process
GO:0055005,ventricular cardiac myofibril assembly
GO:0019915,lipid storage
GO:0043240,Fanconi anaemia nuclear complex
GO:0030915,Smc5-Smc6 complex
GO:0034597,"phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity"
GO:0031843,type 2 neuropeptide Y receptor binding
GO:0031841,neuropeptide Y receptor binding
GO:0071878,negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway
GO:0015276,ligand-gated ion channel activity
GO:0070207,protein homotrimerization
GO:0002135,CTP binding
GO:1902495,transmembrane transporter complex
GO:0014066,regulation of phosphatidylinositol 3-kinase signaling
GO:0090543,Flemming body
GO:0038202,TORC1 signaling
GO:0048011,neurotrophin TRK receptor signaling pathway
GO:0006450,regulation of translational fidelity
GO:0019799,tubulin N-acetyltransferase activity
GO:0071929,alpha-tubulin acetylation
GO:0004468,"lysine N-acetyltransferase activity, acting on acetyl phosphate as donor"
GO:0048599,oocyte development
GO:0004090,carbonyl reductase (NADPH) activity
GO:0050038,L-xylulose reductase (NADP+) activity
GO:0005997,xylulose metabolic process
GO:0070652,HAUS complex
GO:0031398,positive regulation of protein ubiquitination
GO:0098528,skeletal muscle fiber differentiation
GO:0032559,adenyl ribonucleotide binding
GO:0071900,regulation of protein serine/threonine kinase activity
GO:1901296,negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment
GO:0008374,O-acyltransferase activity
GO:0034736,cholesterol O-acyltransferase activity
GO:0032182,ubiquitin-like protein binding
GO:0033829,O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity
GO:0036066,protein O-linked fucosylation
GO:0019731,antibacterial humoral response
GO:0052033,pathogen-associated molecular pattern dependent induction by symbiont of host innate immune response
GO:0014029,neural crest formation
GO:0032549,ribonucleoside binding
GO:0004816,asparagine-tRNA ligase activity
GO:0006421,asparaginyl-tRNA aminoacylation
GO:0033292,T-tubule organization
GO:0033147,negative regulation of intracellular estrogen receptor signaling pathway
GO:2000327,positive regulation of nuclear receptor transcription coactivator activity
GO:0004767,sphingomyelin phosphodiesterase activity
GO:0035621,ER to Golgi ceramide transport
GO:0015278,calcium-release channel activity
GO:0030314,junctional membrane complex
GO:1903646,positive regulation of chaperone-mediated protein folding
GO:0072380,TRC complex
GO:1990254,keratin filament binding
GO:0045110,intermediate filament bundle assembly
GO:0001837,epithelial to mesenchymal transition
GO:0061072,iris morphogenesis
GO:0097325,melanocyte proliferation
GO:0015459,potassium channel regulator activity
GO:0016559,peroxisome fission
GO:0005779,integral component of peroxisomal membrane
GO:0044375,regulation of peroxisome size
GO:0097502,mannosylation
GO:0031526,brush border membrane
GO:0048246,macrophage chemotaxis
GO:0002281,macrophage activation involved in immune response
GO:0002522,leukocyte migration involved in immune response
GO:0045174,glutathione dehydrogenase (ascorbate) activity
GO:0034986,iron chaperone activity
GO:0018283,iron incorporation into metallo-sulfur cluster
GO:0038048,dynorphin receptor activity
GO:0044613,nuclear pore central transport channel
GO:0044615,nuclear pore nuclear basket
GO:0097241,hematopoietic stem cell migration to bone marrow
GO:0043014,alpha-tubulin binding
GO:0031301,integral component of organelle membrane
GO:0032287,peripheral nervous system myelin maintenance
GO:0045576,mast cell activation
GO:0017095,heparan sulfate 6-O-sulfotransferase activity
GO:0038021,leptin receptor activity
GO:0033210,leptin-mediated signaling pathway
GO:0009749,response to glucose
GO:0001836,release of cytochrome c from mitochondria
GO:0017015,regulation of transforming growth factor beta receptor signaling pathway
GO:0051384,response to glucocorticoid
GO:2000310,regulation of NMDA receptor activity
GO:0055010,ventricular cardiac muscle tissue morphogenesis
GO:0006941,striated muscle contraction
GO:0010749,regulation of nitric oxide mediated signal transduction
GO:0031419,cobalamin binding
GO:0015889,cobalamin transport
GO:0042340,keratan sulfate catabolic process
GO:0042668,auditory receptor cell fate determination
GO:0004733,pyridoxamine-phosphate oxidase activity
GO:0016638,"oxidoreductase activity, acting on the CH-NH2 group of donors"
GO:0008615,pyridoxine biosynthetic process
GO:0042823,pyridoxal phosphate biosynthetic process
GO:0070274,RES complex
GO:0004596,peptide alpha-N-acetyltransferase activity
GO:0031417,NatC complex
GO:0021531,spinal cord radial glial cell differentiation
GO:0060898,eye field cell fate commitment involved in camera-type eye formation
GO:0034389,lipid droplet organization
GO:0008458,carnitine O-octanoyltransferase activity
GO:0034595,phosphatidylinositol phosphate 5-phosphatase activity
GO:0042578,phosphoric ester hydrolase activity
GO:0043812,phosphatidylinositol-4-phosphate phosphatase activity
GO:0034596,phosphatidylinositol phosphate 4-phosphatase activity
GO:0099518,vesicle cytoskeletal trafficking
GO:0016504,peptidase activator activity
GO:0010952,positive regulation of peptidase activity
GO:0051119,sugar transmembrane transporter activity
GO:0003307,regulation of Wnt signaling pathway involved in heart development
GO:0000727,double-strand break repair via break-induced replication
GO:0000811,GINS complex
GO:0046527,glucosyltransferase activity
GO:0035251,UDP-glucosyltransferase activity
GO:0035252,UDP-xylosyltransferase activity
GO:0004356,glutamate-ammonia ligase activity
GO:0006542,glutamine biosynthetic process
GO:0008241,peptidyl-dipeptidase activity
GO:0035462,determination of left/right asymmetry in diencephalon
GO:0072045,convergent extension involved in nephron morphogenesis
GO:0010159,specification of animal organ position
GO:0018423,protein C-terminal leucine carboxyl O-methyltransferase activity
GO:0038046,enkephalin receptor activity
GO:0038047,morphine receptor activity
GO:0071315,cellular response to morphine
GO:0004979,beta-endorphin receptor activity
GO:0008352,katanin complex
GO:0004363,glutathione synthase activity
GO:0043295,glutathione binding
GO:0006750,glutathione biosynthetic process
GO:0016233,telomere capping
GO:0070187,shelterin complex
GO:0034707,chloride channel complex
GO:0034632,retinol transmembrane transporter activity
GO:0071011,precatalytic spliceosome
GO:0051897,positive regulation of protein kinase B signaling
GO:0031307,integral component of mitochondrial outer membrane
GO:0006626,protein targeting to mitochondrion
GO:0048855,adenohypophysis morphogenesis
GO:0070936,protein K48-linked ubiquitination
GO:0004566,beta-glucuronidase activity
GO:0019391,glucuronoside catabolic process
GO:0016316,"phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity"
GO:0000095,S-adenosyl-L-methionine transmembrane transporter activity
GO:0015805,S-adenosyl-L-methionine transport
GO:1901962,S-adenosyl-L-methionine transmembrane transport
GO:0021545,cranial nerve development
GO:0042478,regulation of eye photoreceptor cell development
GO:0048925,lateral line system development
GO:0004947,bradykinin receptor activity
GO:0031667,response to nutrient levels
GO:2000228,positive regulation of pancreatic A cell differentiation
GO:0005384,manganese ion transmembrane transporter activity
GO:0015086,cadmium ion transmembrane transporter activity
GO:0010039,response to iron ion
GO:0035284,brain segmentation
GO:0043183,vascular endothelial growth factor receptor 1 binding
GO:0043184,vascular endothelial growth factor receptor 2 binding
GO:0007202,activation of phospholipase C activity
GO:0031334,positive regulation of protein complex assembly
GO:0043491,protein kinase B signaling
GO:0003972,RNA ligase (ATP) activity
GO:0008452,RNA ligase activity
GO:0000971,"tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate"
GO:0048040,UDP-glucuronate decarboxylase activity
GO:0033320,UDP-D-xylose biosynthetic process
GO:0050935,iridophore differentiation
GO:0098727,maintenance of cell number
GO:0048070,regulation of developmental pigmentation
GO:0030534,adult behavior
GO:0043589,skin morphogenesis
GO:0060249,anatomical structure homeostasis
GO:0010863,positive regulation of phospholipase C activity
GO:1905517,macrophage migration
GO:0009268,response to pH
GO:0060097,"cytoskeletal rearrangement involved in phagocytosis, engulfment"
GO:0005732,small nucleolar ribonucleoprotein complex
GO:0034457,Mpp10 complex
GO:0010718,positive regulation of epithelial to mesenchymal transition
GO:0005849,mRNA cleavage factor complex
GO:0038158,granulocyte colony-stimulating factor signaling pathway
GO:0047498,calcium-dependent phospholipase A2 activity
GO:0070700,BMP receptor binding
GO:1900383,regulation of synaptic plasticity by receptor localization to synapse
GO:0035198,miRNA binding
GO:0035278,miRNA mediated inhibition of translation
GO:0010586,miRNA metabolic process
GO:0021915,neural tube development
GO:0060964,regulation of gene silencing by miRNA
GO:0072089,stem cell proliferation
GO:2000177,regulation of neural precursor cell proliferation
GO:0071157,negative regulation of cell cycle arrest
GO:0032050,clathrin heavy chain binding
GO:0099631,postsynaptic endocytic zone cytoplasmic component
GO:0004862,cAMP-dependent protein kinase inhibitor activity
GO:2000480,negative regulation of cAMP-dependent protein kinase activity
GO:0051290,protein heterotetramerization
GO:0110104,mRNA alternative polyadenylation
GO:1990120,messenger ribonucleoprotein complex assembly
GO:0005726,perichromatin fibrils
GO:0035061,interchromatin granule
GO:0042382,paraspeckles
GO:0010603,regulation of cytoplasmic mRNA processing body assembly
GO:0031848,protection from non-homologous end joining at telomere
GO:0001514,selenocysteine incorporation
GO:0002320,lymphoid progenitor cell differentiation
GO:0030119,AP-type membrane coat adaptor complex
GO:0005513,detection of calcium ion
GO:0090259,regulation of retinal ganglion cell axon guidance
GO:0004493,methylmalonyl-CoA epimerase activity
GO:0046491,L-methylmalonyl-CoA metabolic process
GO:0043124,negative regulation of I-kappaB kinase/NF-kappaB signaling
GO:0004360,glutamine-fructose-6-phosphate transaminase (isomerizing) activity
GO:1901137,carbohydrate derivative biosynthetic process
GO:0007249,I-kappaB kinase/NF-kappaB signaling
GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling
GO:0016799,"hydrolase activity, hydrolyzing N-glycosyl compounds"
GO:0070694,deoxyribonucleoside 5'-monophosphate N-glycosidase activity
GO:0009159,deoxyribonucleoside monophosphate catabolic process
GO:0097374,sensory neuron axon guidance
GO:0050873,brown fat cell differentiation
GO:0006685,sphingomyelin catabolic process
GO:0006684,sphingomyelin metabolic process
GO:0008156,negative regulation of DNA replication
GO:0003985,acetyl-CoA C-acetyltransferase activity
GO:0006696,ergosterol biosynthetic process
GO:0045141,meiotic telomere clustering
GO:0070197,meiotic attachment of telomere to nuclear envelope
GO:0015036,disulfide oxidoreductase activity
GO:0015038,glutathione disulfide oxidoreductase activity
GO:0015125,bile acid transmembrane transporter activity
GO:0060397,JAK-STAT cascade involved in growth hormone signaling pathway
GO:1990699,palmitoleyl hydrolase activity
GO:1990697,protein depalmitoleylation
GO:0034388,Pwp2p-containing subcomplex of 90S preribosome
GO:0004458,D-lactate dehydrogenase (cytochrome) activity
GO:0008720,D-lactate dehydrogenase activity
GO:1903457,lactate catabolic process
GO:0035912,dorsal aorta morphogenesis
GO:0019208,phosphatase regulator activity
GO:0043200,response to amino acid
GO:0060012,"synaptic transmission, glycinergic"
GO:0016934,extracellularly glycine-gated chloride channel activity
GO:0005528,FK506 binding
GO:0005663,DNA replication factor C complex
GO:0008312,7S RNA binding
GO:0005786,"signal recognition particle, endoplasmic reticulum targeting"
GO:0048500,signal recognition particle
GO:0021515,cell differentiation in spinal cord
GO:0015670,carbon dioxide transport
GO:0097178,ruffle assembly
GO:0070330,aromatase activity
GO:0016992,lipoate synthase activity
GO:0009107,lipoate biosynthetic process
GO:0009249,protein lipoylation
GO:0017040,N-acylsphingosine amidohydrolase activity
GO:0033116,endoplasmic reticulum-Golgi intermediate compartment membrane
GO:0030877,beta-catenin destruction complex
GO:0048208,COPII vesicle coating
GO:0070973,protein localization to endoplasmic reticulum exit site
GO:1902038,positive regulation of hematopoietic stem cell differentiation
GO:1905455,positive regulation of myeloid progenitor cell differentiation
GO:1905457,negative regulation of lymphoid progenitor cell differentiation
GO:0047485,protein N-terminus binding
GO:0070742,C2H2 zinc finger domain binding
GO:0036435,K48-linked polyubiquitin modification-dependent protein binding
GO:0006103,2-oxoglutarate metabolic process
GO:0009353,mitochondrial oxoglutarate dehydrogenase complex
GO:0017016,Ras GTPase binding
GO:0005776,autophagosome
GO:0035529,NADH pyrophosphatase activity
GO:0009143,nucleoside triphosphate catabolic process
GO:0009204,deoxyribonucleoside triphosphate catabolic process
GO:1905431,microcystin transport
GO:0009072,aromatic amino acid family metabolic process
GO:0003868,4-hydroxyphenylpyruvate dioxygenase activity
GO:0016701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"
GO:0004462,lactoylglutathione lyase activity
GO:0090342,regulation of cell aging
GO:0042754,negative regulation of circadian rhythm
GO:0005161,platelet-derived growth factor receptor binding
GO:0031954,positive regulation of protein autophosphorylation
GO:0048008,platelet-derived growth factor receptor signaling pathway
GO:0001881,receptor recycling
GO:0060074,synapse maturation
GO:0000386,second spliceosomal transesterification activity
GO:0030620,U2 snRNA binding
GO:0030623,U5 snRNA binding
GO:0097157,pre-mRNA intronic binding
GO:0000244,spliceosomal tri-snRNP complex assembly
GO:0010735,positive regulation of transcription via serum response element binding
GO:0032432,actin filament bundle
GO:0051639,actin filament network formation
GO:0047611,acetylspermidine deacetylase activity
GO:0006476,protein deacetylation
GO:0106047,polyamine deacetylation
GO:0106048,spermidine deacetylation
GO:0006896,Golgi to vacuole transport
GO:0048280,vesicle fusion with Golgi apparatus
GO:0003402,planar cell polarity pathway involved in axis elongation
GO:0035282,segmentation
GO:2000040,regulation of planar cell polarity pathway involved in axis elongation
GO:0008386,cholesterol monooxygenase (side-chain-cleaving) activity
GO:0006700,C21-steroid hormone biosynthetic process
GO:0008207,C21-steroid hormone metabolic process
GO:0006704,glucocorticoid biosynthetic process
GO:0034651,cortisol biosynthetic process
GO:0071375,cellular response to peptide hormone stimulus
GO:0043568,positive regulation of insulin-like growth factor receptor signaling pathway
GO:0035721,intraciliary retrograde transport
GO:0030991,intraciliary transport particle A
GO:0004082,bisphosphoglycerate mutase activity
GO:0004619,phosphoglycerate mutase activity
GO:0016868,"intramolecular transferase activity, phosphotransferases"
GO:0048932,myelination of posterior lateral line nerve axons
GO:0070445,regulation of oligodendrocyte progenitor proliferation
GO:1904929,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway"
GO:0031628,opioid receptor binding
GO:0061088,regulation of sequestering of zinc ion
GO:0045903,positive regulation of translational fidelity
GO:0017129,triglyceride binding
GO:0034197,triglyceride transport
GO:0034374,low-density lipoprotein particle remodeling
GO:0034375,high-density lipoprotein particle remodeling
GO:0046470,phosphatidylcholine metabolic process
GO:0055091,phospholipid homeostasis
GO:0070328,triglyceride homeostasis
GO:0004826,phenylalanine-tRNA ligase activity
GO:0052855,ADP-dependent NAD(P)H-hydrate dehydratase activity
GO:0021534,cell proliferation in hindbrain
GO:0048853,forebrain morphogenesis
GO:0051315,attachment of mitotic spindle microtubules to kinetochore
GO:0047464,heparosan-N-sulfate-glucuronate 5-epimerase activity
GO:0030201,heparan sulfate proteoglycan metabolic process
GO:0086004,regulation of cardiac muscle cell contraction
GO:0036265,RNA (guanine-N7)-methylation
GO:0030251,guanylate cyclase inhibitor activity
GO:0031283,negative regulation of guanylate cyclase activity
GO:0047453,ATP-dependent NAD(P)H-hydrate dehydratase activity
GO:0046496,nicotinamide nucleotide metabolic process
GO:0004368,glycerol-3-phosphate dehydrogenase (quinone) activity
GO:0050277,sedoheptulokinase activity
GO:0003081,regulation of systemic arterial blood pressure by renin-angiotensin
GO:0051170,import into nucleus
GO:0051438,regulation of ubiquitin-protein transferase activity
GO:0032222,"regulation of synaptic transmission, cholinergic"
GO:0070944,neutrophil mediated killing of bacterium
GO:0070603,SWI/SNF superfamily-type complex
GO:0010389,regulation of G2/M transition of mitotic cell cycle
GO:0010971,positive regulation of G2/M transition of mitotic cell cycle
GO:0110032,positive regulation of G2/MI transition of meiotic cell cycle
GO:1902751,positive regulation of cell cycle G2/M phase transition
GO:0003689,DNA clamp loader activity
GO:0034203,glycolipid translocation
GO:0071480,cellular response to gamma radiation
GO:0060122,inner ear receptor cell stereocilium organization
GO:0060785,regulation of apoptosis involved in tissue homeostasis
GO:0097546,ciliary base
GO:0042984,regulation of amyloid precursor protein biosynthetic process
GO:0004760,serine-pyruvate transaminase activity
GO:0008453,alanine-glyoxylate transaminase activity
GO:0019265,"glycine biosynthetic process, by transamination of glyoxylate"
GO:0003938,IMP dehydrogenase activity
GO:0006177,GMP biosynthetic process
GO:0070983,dendrite guidance
GO:1903385,regulation of homophilic cell adhesion
GO:0047560,3-dehydrosphinganine reductase activity
GO:0006666,3-keto-sphinganine metabolic process
GO:0014044,Schwann cell development
GO:0036135,Schwann cell migration
GO:0060959,cardiac neuron development
GO:1903204,negative regulation of oxidative stress-induced neuron death
GO:1903599,positive regulation of autophagy of mitochondrion
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"
GO:0042775,mitochondrial ATP synthesis coupled electron transport
GO:0097165,nuclear stress granule
GO:0097255,R2TP complex
GO:0016812,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"
GO:0004038,allantoinase activity
GO:0050897,cobalt ion binding
GO:0006145,purine nucleobase catabolic process
GO:0050649,testosterone 6-beta-hydroxylase activity
GO:0042554,superoxide anion generation
GO:0003979,UDP-glucose 6-dehydrogenase activity
GO:0003188,heart valve formation
GO:0006024,glycosaminoglycan biosynthetic process
GO:0001222,transcription corepressor binding
GO:0042542,response to hydrogen peroxide
GO:0043153,entrainment of circadian clock by photoperiod
GO:0005094,Rho GDP-dissociation inhibitor activity
GO:0032385,positive regulation of intracellular cholesterol transport
GO:0008275,gamma-tubulin small complex
GO:0071209,U7 snRNA binding
GO:0005683,U7 snRNP
GO:0035173,histone kinase activity
GO:0008144,drug binding
GO:0010887,negative regulation of cholesterol storage
GO:0070417,cellular response to cold
GO:0010314,phosphatidylinositol-5-phosphate binding
GO:0045898,regulation of RNA polymerase II transcriptional preinitiation complex assembly
GO:0017054,negative cofactor 2 complex
GO:0000472,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0034462,small-subunit processome assembly
GO:1902622,regulation of neutrophil migration
GO:0051697,protein delipidation
GO:0035368,selenocysteine insertion sequence binding
GO:0008176,tRNA (guanine-N7-)-methyltransferase activity
GO:0106004,tRNA (guanine-N7)-methylation
GO:0043527,tRNA methyltransferase complex
GO:1990092,calcium-dependent self proteolysis
GO:0043914,NADPH:sulfur oxidoreductase activity
GO:2000019,negative regulation of male gonad development
GO:0009636,response to toxic substance
GO:0015562,efflux transmembrane transporter activity
GO:0019534,toxin transmembrane transporter activity
GO:0021903,rostrocaudal neural tube patterning
GO:0010456,cell proliferation in dorsal spinal cord
GO:0060323,head morphogenesis
GO:0060847,endothelial cell fate specification
GO:0032299,ribonuclease H2 complex
GO:1990316,Atg1/ULK1 kinase complex
GO:0051610,serotonin uptake
GO:0004176,ATP-dependent peptidase activity
GO:0001018,mitochondrial promoter sequence-specific DNA binding
GO:0006515,protein quality control for misfolded or incompletely synthesized proteins
GO:0051131,chaperone-mediated protein complex assembly
GO:0070407,oxidation-dependent protein catabolic process
GO:0008903,hydroxypyruvate isomerase activity
GO:0003230,cardiac atrium development
GO:0070724,BMP receptor complex
GO:0021556,central nervous system formation
GO:0046588,negative regulation of calcium-dependent cell-cell adhesion
GO:0008318,protein prenyltransferase activity
GO:0004659,prenyltransferase activity
GO:0004784,superoxide dismutase activity
GO:0007568,aging
GO:0019430,removal of superoxide radicals
GO:0034727,piecemeal microautophagy of the nucleus
GO:0019887,protein kinase regulator activity
GO:0034497,protein localization to phagophore assembly site
GO:0000423,mitophagy
GO:0006295,"nucleotide-excision repair, DNA incision, 3'-to lesion"
