GO.ID,GO_full_name
GO:0047558,3-cyanoalanine hydratase activity
GO:2001009,regulation of plant-type cell wall cellulose biosynthetic process
GO:0008893,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity"
GO:0010945,CoA pyrophosphatase activity
GO:0006753,nucleoside phosphate metabolic process
GO:2001294,malonyl-CoA catabolic process
GO:0003986,acetyl-CoA hydrolase activity
GO:0015938,coenzyme A catabolic process
GO:0010337,regulation of salicylic acid metabolic process
GO:0048530,fruit morphogenesis
GO:0048444,floral organ morphogenesis
GO:0010331,gibberellin binding
GO:1905516,positive regulation of fertilization
GO:0006012,galactose metabolic process
GO:0008108,UDP-glucose:hexose-1-phosphate uridylyltransferase activity
GO:0047345,ribose-5-phosphate adenylyltransferase activity
GO:0007043,cell-cell junction assembly
GO:0006531,aspartate metabolic process
GO:0004069,L-aspartate:2-oxoglutarate aminotransferase activity
GO:0006103,2-oxoglutarate metabolic process
GO:0006536,glutamate metabolic process
GO:0005245,voltage-gated calcium channel activity
GO:0080141,regulation of jasmonic acid biosynthetic process
GO:0004775,succinate-CoA ligase (ADP-forming) activity
GO:0019003,GDP binding
GO:0004550,nucleoside diphosphate kinase activity
GO:0006104,succinyl-CoA metabolic process
GO:0006105,succinate metabolic process
GO:0006165,nucleoside diphosphate phosphorylation
GO:0009142,nucleoside triphosphate biosynthetic process
GO:0045244,succinate-CoA ligase complex (GDP-forming)
GO:0004776,succinate-CoA ligase (GDP-forming) activity
GO:0004081,bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity
GO:0015967,diadenosine tetraphosphate catabolic process
GO:0034432,bis(5'-adenosyl)-pentaphosphatase activity
GO:0019693,ribose phosphate metabolic process
GO:0051604,protein maturation
GO:0030904,retromer complex
GO:0006376,mRNA splice site selection
GO:0042299,lupeol synthase activity
GO:0102245,"lupan-3beta,20-diol synthase activity"
GO:1902975,mitotic DNA replication initiation
GO:0030775,glucuronoxylan 4-O-methyltransferase activity
GO:0017076,purine nucleotide binding
GO:0004611,phosphoenolpyruvate carboxykinase activity
GO:0004612,phosphoenolpyruvate carboxykinase (ATP) activity
GO:0010263,tricyclic triterpenoid biosynthetic process
GO:0080003,thalianol metabolic process
GO:0051746,thalianol synthase activity
GO:0042558,pteridine-containing compound metabolic process
GO:0003848,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity
GO:0004156,dihydropteroate synthase activity
GO:0010372,positive regulation of gibberellin biosynthetic process
GO:0071462,cellular response to water stimulus
GO:0071491,cellular response to red light
GO:0006353,"DNA-templated transcription, termination"
GO:0042794,plastid rRNA transcription
GO:0009557,antipodal cell differentiation
GO:0009560,embryo sac egg cell differentiation
GO:1902025,nitrate import
GO:2000280,regulation of root development
GO:0052593,tryptamine:oxygen oxidoreductase (deaminating) activity
GO:0052594,aminoacetone:oxygen oxidoreductase(deaminating) activity
GO:0052595,aliphatic-amine oxidase activity
GO:0052596,phenethylamine:oxygen oxidoreductase (deaminating) activity
GO:1902347,response to strigolactone
GO:0010496,intercellular transport
GO:0061692,cellular detoxification of hydrogen peroxide
GO:0120196,negative regulation of anther dehiscence
GO:0000064,L-ornithine transmembrane transporter activity
GO:1990575,mitochondrial L-ornithine transmembrane transport
GO:0010244,response to low fluence blue light stimulus by blue low-fluence system
GO:0006571,tyrosine biosynthetic process
GO:0007202,activation of phospholipase C activity
GO:0009094,L-phenylalanine biosynthetic process
GO:0032960,regulation of inositol trisphosphate biosynthetic process
GO:0044214,spanning component of plasma membrane
GO:0071435,GO_0071435
GO:0008967,phosphoglycolate phosphatase activity
GO:0017046,peptide hormone binding
GO:0051750,"delta3,5-delta2,4-dienoyl-CoA isomerase activity"
GO:0102500,beta-maltose 4-alpha-glucanotransferase activity
GO:0000025,maltose catabolic process
GO:0004134,4-alpha-glucanotransferase activity
GO:2001070,starch binding
GO:0000023,maltose metabolic process
GO:0005976,polysaccharide metabolic process
GO:1901799,negative regulation of proteasomal protein catabolic process
GO:0008195,phosphatidate phosphatase activity
GO:1901957,regulation of cutin biosynthetic process
GO:0035017,cuticle pattern formation
GO:0050307,sucrose-phosphate phosphatase activity
GO:0004844,uracil DNA N-glycosylase activity
GO:0097510,"base-excision repair, AP site formation via deaminated base removal"
GO:0010022,meristem determinacy
GO:0010080,regulation of floral meristem growth
GO:0010081,regulation of inflorescence meristem growth
GO:0006875,cellular metal ion homeostasis
GO:0009295,nucleoid
GO:0009508,plastid chromosome
GO:0035280,miRNA loading onto RISC involved in gene silencing by miRNA
GO:0010239,chloroplast mRNA processing
GO:0048564,photosystem I assembly
GO:0003942,N-acetyl-gamma-glutamyl-phosphate reductase activity
GO:0003860,3-hydroxyisobutyryl-CoA hydrolase activity
GO:0017183,peptidyl-diphthamide biosynthetic process from peptidyl-histidine
GO:0031425,chloroplast RNA processing
GO:0010206,photosystem II repair
GO:0045480,galactose oxidase activity
GO:0098609,cell-cell adhesion
GO:0030171,voltage-gated proton channel activity
GO:0004824,lysine-tRNA ligase activity
GO:0006430,lysyl-tRNA aminoacylation
GO:0031416,NatB complex
GO:0047750,cholestenol delta-isomerase activity
GO:0000247,C-8 sterol isomerase activity
GO:0004769,steroid delta-isomerase activity
GO:0090693,plant organ senescence
GO:0090148,membrane fission
GO:0031090,organelle membrane
GO:0070300,phosphatidic acid binding
GO:0016688,L-ascorbate peroxidase activity
GO:0071588,hydrogen peroxide mediated signaling pathway
GO:0070131,positive regulation of mitochondrial translation
GO:0097177,mitochondrial ribosome binding
GO:0008494,translation activator activity
GO:0051446,positive regulation of meiotic cell cycle
GO:0003955,NAD(P)H dehydrogenase (quinone) activity
GO:0010113,negative regulation of systemic acquired resistance
GO:0051572,negative regulation of histone H3-K4 methylation
GO:1900057,positive regulation of leaf senescence
GO:0031307,integral component of mitochondrial outer membrane
GO:0009866,"induced systemic resistance, ethylene mediated signaling pathway"
GO:0009344,nitrite reductase complex [NAD(P)H]
GO:0008276,protein methyltransferase activity
GO:0000439,transcription factor TFIIH core complex
GO:0005675,transcription factor TFIIH holo complex
GO:0070652,HAUS complex
GO:0051011,microtubule minus-end binding
GO:0043764,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase activity
GO:1902047,polyamine transmembrane transport
GO:0015203,polyamine transmembrane transporter activity
GO:0015846,polyamine transport
GO:0004198,calcium-dependent cysteine-type endopeptidase activity
GO:0040014,regulation of multicellular organism growth
GO:2000011,regulation of adaxial/abaxial pattern formation
GO:0032877,positive regulation of DNA endoreduplication
GO:0090392,sepal giant cell differentiation
GO:0090628,plant epidermal cell fate specification
GO:0097264,self proteolysis
GO:0000293,ferric-chelate reductase activity
GO:0034314,Arp2/3 complex-mediated actin nucleation
GO:0030833,regulation of actin filament polymerization
GO:0005885,Arp2/3 protein complex
GO:0000254,C-4 methylsterol oxidase activity
GO:0080065,4-alpha-methyl-delta7-sterol oxidation
GO:0009955,adaxial/abaxial pattern specification
GO:1990619,histone H3-K9 deacetylation
GO:2000617,positive regulation of histone H3-K9 acetylation
GO:0046739,transport of virus in multicellular host
GO:0006273,lagging strand elongation
GO:0005658,alpha DNA polymerase:primase complex
GO:0001882,nucleoside binding
GO:0006272,leading strand elongation
GO:0003896,DNA primase activity
GO:1902981,synthesis of RNA primer involved in mitotic DNA replication
GO:0006269,"DNA replication, synthesis of RNA primer"
GO:0019103,pyrimidine nucleotide binding
GO:0019137,thioglucosidase activity
GO:0102799,glucosinolate glucohydrolase activity
GO:0045899,positive regulation of RNA polymerase II transcriptional preinitiation complex assembly
GO:0031597,cytosolic proteasome complex
GO:0000779,"condensed chromosome, centromeric region"
GO:0010032,meiotic chromosome condensation
GO:0051304,chromosome separation
GO:0000799,nuclear condensin complex
GO:0004121,cystathionine beta-lyase activity
GO:0009653,anatomical structure morphogenesis
GO:0017150,tRNA dihydrouridine synthase activity
GO:0002943,tRNA dihydrouridine synthesis
GO:1990426,mitotic recombination-dependent replication fork processing
GO:0008022,protein C-terminus binding
GO:0032465,regulation of cytokinesis
GO:0051598,meiotic recombination checkpoint
GO:0031619,homologous chromosome orientation involved in meiotic metaphase I plate congression
GO:0000800,lateral element
GO:0030141,secretory granule
GO:0033593,BRCA2-MAGE-D1 complex
GO:0010778,meiotic DNA repair synthesis involved in reciprocal meiotic recombination
GO:0048314,embryo sac morphogenesis
GO:0033356,UDP-L-arabinose metabolic process
GO:0010491,UTP:arabinose-1-phosphate uridylyltransferase activity
GO:0017103,UTP:galactose-1-phosphate uridylyltransferase activity
GO:0047338,UTP:xylose-1-phosphate uridylyltransferase activity
GO:0047350,glucuronate-1-phosphate uridylyltransferase activity
GO:0051748,UTP-monosaccharide-1-phosphate uridylyltransferase activity
GO:0046398,UDP-glucuronate metabolic process
GO:0052573,UDP-D-galactose metabolic process
GO:0047364,desulfoglucosinolate sulfotransferase activity
GO:0032260,response to jasmonic acid stimulus involved in jasmonic acid and ethylene-dependent systemic resistance
GO:0010074,maintenance of meristem identity
GO:0048229,gametophyte development
GO:0003861,3-isopropylmalate dehydratase activity
GO:0005353,fructose transmembrane transporter activity
GO:0015755,fructose transmembrane transport
GO:0051693,actin filament capping
GO:0004631,phosphomevalonate kinase activity
GO:0010142,"farnesyl diphosphate biosynthetic process, mevalonate pathway"
GO:0052925,"dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity"
GO:0004559,alpha-mannosidase activity
GO:0006013,mannose metabolic process
GO:0071470,cellular response to osmotic stress
GO:0035452,extrinsic component of plastid membrane
GO:0035279,mRNA cleavage involved in gene silencing by miRNA
GO:0010589,leaf proximal/distal pattern formation
GO:0070042,rRNA (uridine-N3-)-methyltransferase activity
GO:0043447,alkane biosynthetic process
GO:0006723,cuticle hydrocarbon biosynthetic process
GO:1900369,negative regulation of RNA interference
GO:0008798,beta-aspartyl-peptidase activity
GO:0003948,N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity
GO:0047100,glyceraldehyde-3-phosphate dehydrogenase (NADP+) (phosphorylating) activity
GO:0004365,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity
GO:0009452,7-methylguanosine RNA capping
GO:0071164,RNA trimethylguanosine synthase activity
GO:0036261,7-methylguanosine cap hypermethylation
GO:0051131,chaperone-mediated protein complex assembly
GO:0070407,oxidation-dependent protein catabolic process
GO:0004520,endodeoxyribonuclease activity
GO:0033557,Slx1-Slx4 complex
GO:0008821,crossover junction endodeoxyribonuclease activity
GO:0010212,response to ionizing radiation
GO:2001020,regulation of response to DNA damage stimulus
GO:0016572,histone phosphorylation
GO:0004571,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity"
GO:0045300,acyl-[acyl-carrier-protein] desaturase activity
GO:0102786,stearoyl-[acp] desaturase activity
GO:0055089,fatty acid homeostasis
GO:0003984,acetolactate synthase activity
GO:0048205,COPI coating of Golgi vesicle
GO:0007041,lysosomal transport
GO:1990745,EARP complex
GO:0055037,recycling endosome
GO:0048826,cotyledon morphogenesis
GO:0051014,actin filament severing
GO:0099636,cytoplasmic streaming
GO:0004318,enoyl-[acyl-carrier-protein] reductase (NADH) activity
GO:0016631,enoyl-[acyl-carrier-protein] reductase activity
GO:0005835,fatty acid synthase complex
GO:0016255,attachment of GPI anchor to protein
GO:0042765,GPI-anchor transamidase complex
GO:0003923,GPI-anchor transamidase activity
GO:0034394,protein localization to cell surface
GO:0004818,glutamate-tRNA ligase activity
GO:0006424,glutamyl-tRNA aminoacylation
GO:0070676,intralumenal vesicle formation
GO:0000815,ESCRT III complex
GO:0090143,nucleoid organization
GO:0000012,single strand break repair
GO:0033699,DNA 5'-adenosine monophosphate hydrolase activity
GO:1990165,single-strand break-containing DNA binding
GO:0006264,mitochondrial DNA replication
GO:0000002,mitochondrial genome maintenance
GO:0006283,transcription-coupled nucleotide-excision repair
GO:0000109,nucleotide-excision repair complex
GO:1902478,"negative regulation of defense response to bacterium, incompatible interaction"
GO:0009299,mRNA transcription
GO:0048577,"negative regulation of short-day photoperiodism, flowering"
GO:0045793,positive regulation of cell size
GO:0051781,positive regulation of cell division
GO:0097157,pre-mRNA intronic binding
GO:0030626,U12 snRNA binding
GO:0001216,DNA-binding transcription activator activity
GO:0007023,post-chaperonin tubulin folding pathway
GO:0015630,microtubule cytoskeleton
GO:0070883,pre-miRNA binding
GO:0050577,GDP-L-fucose synthase activity
GO:0042351,'de novo' GDP-L-fucose biosynthetic process
GO:0006005,L-fucose biosynthetic process
GO:0044375,regulation of peroxisome size
GO:0005779,integral component of peroxisomal membrane
GO:0006972,hyperosmotic response
GO:0016262,protein N-acetylglucosaminyltransferase activity
GO:0003827,"alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity"
GO:0006183,GTP biosynthetic process
GO:0006228,UTP biosynthetic process
GO:0006163,purine nucleotide metabolic process
GO:0006220,pyrimidine nucleotide metabolic process
GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
GO:0017005,3'-tyrosyl-DNA phosphodiesterase activity
GO:0010731,protein glutathionylation
GO:0045174,glutathione dehydrogenase (ascorbate) activity
GO:0000481,maturation of 5S rRNA
GO:0050105,L-gulonolactone oxidase activity
GO:0003885,"D-arabinono-1,4-lactone oxidase activity"
GO:0005960,glycine cleavage complex
GO:0019464,glycine decarboxylation via glycine cleavage system
GO:0008064,regulation of actin polymerization or depolymerization
GO:0048870,cell motility
GO:0006007,glucose catabolic process
GO:0046537,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity"
GO:0044262,cellular carbohydrate metabolic process
GO:0034046,poly(G) binding
GO:0005991,trehalose metabolic process
GO:0048482,plant ovule morphogenesis
GO:0048353,primary endosperm nucleus
GO:0009657,plastid organization
GO:0102721,ubiquinol:oxygen oxidoreductase activity
GO:0046862,chromoplast membrane
GO:0009718,anthocyanin-containing compound biosynthetic process
GO:0080018,anthocyanin 5-O-glucosyltransferase activity
GO:1990019,protein storage vacuole organization
GO:0048655,anther wall tapetum morphogenesis
GO:0031559,oxidosqualene cyclase activity
GO:0009173,pyrimidine ribonucleoside monophosphate metabolic process
GO:0010188,response to microbial phytotoxin
GO:0042720,mitochondrial inner membrane peptidase complex
GO:0006627,protein processing involved in protein targeting to mitochondrion
GO:0016423,tRNA (guanine) methyltransferase activity
GO:0098507,polynucleotide 5' dephosphorylation
GO:0004484,mRNA guanylyltransferase activity
GO:0004651,polynucleotide 5'-phosphatase activity
GO:0008138,protein tyrosine/serine/threonine phosphatase activity
GO:0006370,7-methylguanosine mRNA capping
GO:0003910,DNA ligase (ATP) activity
GO:0006266,DNA ligation
GO:0030010,establishment of cell polarity
GO:0090451,cotyledon boundary formation
GO:2000038,regulation of stomatal complex development
GO:0016050,vesicle organization
GO:0070863,positive regulation of protein exit from endoplasmic reticulum
GO:0061024,membrane organization
GO:0004392,heme oxygenase (decyclizing) activity
GO:0006788,heme oxidation
GO:0010024,phytochromobilin biosynthetic process
GO:0016055,Wnt signaling pathway
GO:0051016,barbed-end actin filament capping
GO:0045732,positive regulation of protein catabolic process
GO:0097249,GO_0097249
GO:0004640,phosphoribosylanthranilate isomerase activity
GO:0010581,regulation of starch biosynthetic process
GO:1900871,chloroplast mRNA modification
GO:0090610,bundle sheath cell fate specification
GO:0032541,cortical endoplasmic reticulum
GO:0097036,regulation of plasma membrane sterol distribution
GO:0090228,positive regulation of red or far-red light signaling pathway
GO:0008290,F-actin capping protein complex
GO:0000407,phagophore assembly site
GO:0030242,autophagy of peroxisome
GO:0032258,protein localization by the Cvt pathway
GO:0102485,dATP phosphohydrolase activity
GO:0102486,dCTP phosphohydrolase activity
GO:0102491,dGTP phosphohydrolase activity
GO:0102487,dUTP phosphohydrolase activity
GO:0102488,dTTP phosphohydrolase activity
GO:0102490,8-oxo-dGTP phosphohydrolase activity
GO:0102489,GTP phosphohydrolase activity
GO:0004439,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity"
GO:0034485,"phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity"
GO:0034595,phosphatidylinositol phosphate 5-phosphatase activity
GO:2000369,regulation of clathrin-dependent endocytosis
GO:0010039,response to iron ion
GO:0047262,polygalacturonate 4-alpha-galacturonosyltransferase activity
GO:0070301,cellular response to hydrogen peroxide
GO:0010235,guard mother cell cytokinesis
GO:0033365,protein localization to organelle
GO:0043527,tRNA methyltransferase complex
GO:0008176,tRNA (guanine-N7-)-methyltransferase activity
GO:0106004,tRNA (guanine-N7)-methylation
GO:0036265,RNA (guanine-N7)-methylation
GO:0019781,NEDD8 activating enzyme activity
GO:0045116,protein neddylation
GO:0031935,regulation of chromatin silencing
GO:0000249,C-22 sterol desaturase activity
GO:0004148,dihydrolipoyl dehydrogenase activity
GO:0008484,sulfuric ester hydrolase activity
GO:0051377,mannose-ethanolamine phosphotransferase activity
GO:0010031,circumnutation
GO:0009899,ent-kaurene synthase activity
GO:0016102,diterpenoid biosynthetic process
GO:0090698,post-embryonic plant morphogenesis
GO:0048834,specification of petal number
GO:0010966,regulation of phosphate transport
GO:1903600,glutaminase complex
GO:0004359,glutaminase activity
GO:0042819,vitamin B6 biosynthetic process
GO:0036381,pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity
GO:0008614,pyridoxine metabolic process
GO:0019239,deaminase activity
GO:1901565,organonitrogen compound catabolic process
GO:1990918,double-strand break repair involved in meiotic recombination
GO:0005496,steroid binding
GO:0010236,plastoquinone biosynthetic process
GO:0010189,vitamin E biosynthetic process
GO:0051741,"2-methyl-6-phytyl-1,4-benzoquinone methyltransferase activity"
GO:0102550,"2-methyl-6-geranylgeranyl-1,4-benzoquinol methyltransferase activity"
GO:0043328,protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0000814,ESCRT II complex
GO:0071985,multivesicular body sorting pathway
GO:0016208,AMP binding
GO:0031081,nuclear pore distribution
GO:0031080,nuclear pore outer ring
GO:0042285,xylosyltransferase activity
GO:0015018,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity
GO:0015026,coreceptor activity
GO:0007639,homeostasis of number of meristem cells
GO:0031463,Cul3-RING ubiquitin ligase complex
GO:0031462,Cul2-RING ubiquitin ligase complex
GO:0031467,Cul7-RING ubiquitin ligase complex
GO:0019788,NEDD8 transferase activity
GO:0004831,tyrosine-tRNA ligase activity
GO:0006437,tyrosyl-tRNA aminoacylation
GO:2000082,regulation of L-ascorbic acid biosynthetic process
GO:0071260,cellular response to mechanical stimulus
GO:0071311,cellular response to acetate
GO:0004788,thiamine diphosphokinase activity
GO:0030975,thiamine binding
GO:0006772,thiamine metabolic process
GO:0009229,thiamine diphosphate biosynthetic process
GO:0019835,cytolysis
GO:0047782,coniferin beta-glucosidase activity
GO:0004315,3-oxoacyl-[acyl-carrier-protein] synthase activity
GO:0033818,beta-ketoacyl-acyl-carrier-protein synthase III activity
GO:0070682,proteasome regulatory particle assembly
GO:1900037,regulation of cellular response to hypoxia
GO:0008124,4-alpha-hydroxytetrahydrobiopterin dehydratase activity
GO:0006729,tetrahydrobiopterin biosynthetic process
GO:0002953,5'-deoxynucleotidase activity
GO:0006226,dUMP biosynthetic process
GO:0010139,pyrimidine deoxyribonucleotide salvage
GO:0018279,protein N-linked glycosylation via asparagine
GO:0008250,oligosaccharyltransferase complex
GO:0071218,cellular response to misfolded protein
GO:0003002,regionalization
GO:0048439,flower morphogenesis
GO:0010254,nectary development
GO:0010434,bract formation
GO:0045140,inositol phosphoceramide synthase activity
GO:0033188,sphingomyelin synthase activity
GO:0047493,ceramide cholinephosphotransferase activity
GO:0000943,retrotransposon nucleocapsid
GO:0032940,secretion by cell
GO:0045324,late endosome to vacuole transport
GO:0016197,endosomal transport
GO:1903298,negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway
GO:0047840,dCTP diphosphatase activity
GO:0006253,dCTP catabolic process
GO:0042262,DNA protection
GO:0046027,phospholipid:diacylglycerol acyltransferase activity
GO:0010821,regulation of mitochondrion organization
GO:0010166,wax metabolic process
GO:0045272,plasma membrane respiratory chain complex I
GO:0045333,cellular respiration
GO:0004652,polynucleotide adenylyltransferase activity
GO:0031123,RNA 3'-end processing
GO:0043631,RNA polyadenylation
GO:0003916,DNA topoisomerase activity
GO:0003918,DNA topoisomerase type II (ATP-hydrolyzing) activity
GO:0035619,root hair tip
GO:0004470,malic enzyme activity
GO:0004471,malate dehydrogenase (decarboxylating) (NAD+) activity
GO:0006090,pyruvate metabolic process
GO:0009513,etioplast
GO:0009537,proplastid
GO:0080118,brassinosteroid sulfotransferase activity
GO:0044571,[2Fe-2S] cluster assembly
GO:0031071,cysteine desulfurase activity
GO:0004579,dolichyl-diphosphooligosaccharide-protein glycotransferase activity
GO:0044205,'de novo' UMP biosynthetic process
GO:0004088,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
GO:0005951,carbamoyl-phosphate synthase complex
GO:0000050,urea cycle
GO:0070409,carbamoyl phosphate biosynthetic process
GO:0004087,carbamoyl-phosphate synthase (ammonia) activity
GO:0010321,regulation of vegetative phase change
GO:0080124,pheophytinase activity
GO:0005640,nuclear outer membrane
GO:1904222,positive regulation of serine C-palmitoyltransferase activity
GO:0010507,negative regulation of autophagy
GO:0009688,abscisic acid biosynthetic process
GO:0036092,phosphatidylinositol-3-phosphate biosynthetic process
GO:0031931,TORC1 complex
GO:0031932,TORC2 complex
GO:0050687,negative regulation of defense response to virus
GO:0009303,rRNA transcription
GO:0010116,positive regulation of abscisic acid biosynthetic process
GO:0016303,1-phosphatidylinositol-3-kinase activity
GO:0009745,sucrose mediated signaling
GO:0040019,positive regulation of embryonic development
GO:1901355,response to rapamycin
GO:1902661,positive regulation of glucose mediated signaling pathway
GO:2000234,positive regulation of rRNA processing
GO:0016242,negative regulation of macroautophagy
GO:0038202,TORC1 signaling
GO:0051091,positive regulation of DNA-binding transcription factor activity
GO:0005672,transcription factor TFIIA complex
GO:1905538,polysome binding
GO:0005313,L-glutamate transmembrane transporter activity
GO:0015180,L-alanine transmembrane transporter activity
GO:0098712,L-glutamate import across plasma membrane
GO:0015808,L-alanine transport
GO:0015183,L-aspartate transmembrane transporter activity
GO:0070778,L-aspartate transmembrane transport
GO:0051443,positive regulation of ubiquitin-protein transferase activity
GO:0032182,ubiquitin-like protein binding
GO:0019676,ammonia assimilation cycle
GO:0015729,oxaloacetate transport
GO:1902356,oxaloacetate(2-) transmembrane transport
GO:0015131,oxaloacetate transmembrane transporter activity
GO:0015139,alpha-ketoglutarate transmembrane transporter activity
GO:0015742,alpha-ketoglutarate transport
GO:0046898,response to cycloheximide
GO:0001102,RNA polymerase II activating transcription factor binding
GO:0071217,cellular response to external biotic stimulus
GO:0060090,molecular adaptor activity
GO:0000769,syncytium formation by mitosis without cytokinesis
GO:1902182,shoot apical meristem development
GO:0043229,intracellular organelle
GO:0043226,organelle
GO:0103025,alpha-amylase activity (releasing maltohexaose)
GO:0004556,alpha-amylase activity
GO:0034719,SMN-Sm protein complex
GO:0034715,pICln-Sm protein complex
GO:0007112,male meiosis cytokinesis
GO:0009558,embryo sac cellularization
GO:0010245,radial microtubular system formation
GO:0080013,"(E,E)-geranyllinalool synthase activity"
GO:0044090,positive regulation of vacuole organization
GO:1903415,flavonoid transport from endoplasmic reticulum to plant-type vacuole
GO:0008333,endosome to lysosome transport
GO:0036020,endolysosome membrane
GO:1901096,regulation of autophagosome maturation
GO:0032050,clathrin heavy chain binding
GO:0030125,clathrin vesicle coat
GO:0048359,mucilage metabolic process involved in seed coat development
GO:0048358,mucilage pectin biosynthetic process
GO:0043530,adenosine 5'-monophosphoramidase activity
GO:0047710,bis(5'-adenosyl)-triphosphatase activity
GO:0005545,1-phosphatidylinositol binding
GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding"
GO:0006900,vesicle budding from membrane
GO:0052033,obsolete pathogen-associated molecular pattern dependent induction by symbiont of host innate immune response
GO:0002221,pattern recognition receptor signaling pathway
GO:0006164,purine nucleotide biosynthetic process
GO:0006189,'de novo' IMP biosynthetic process
GO:0004044,amidophosphoribosyltransferase activity
GO:0016888,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters"
GO:0034059,response to anoxia
GO:0033926,glycopeptide alpha-N-acetylgalactosaminidase activity
GO:0005987,sucrose catabolic process
GO:0004564,beta-fructofuranosidase activity
GO:0004575,sucrose alpha-glucosidase activity
GO:0005048,signal sequence binding
GO:0004370,glycerol kinase activity
GO:0015128,gluconate transmembrane transporter activity
GO:0035429,gluconate transmembrane transport
GO:0046316,gluconokinase activity
GO:0006641,triglyceride metabolic process
GO:0046167,glycerol-3-phosphate biosynthetic process
GO:0048507,meristem development
GO:0000234,phosphoethanolamine N-methyltransferase activity
GO:0052667,phosphomethylethanolamine N-methyltransferase activity
GO:0035278,miRNA mediated inhibition of translation
GO:0043488,regulation of mRNA stability
GO:1900364,negative regulation of mRNA polyadenylation
GO:1904143,positive regulation of carotenoid biosynthetic process
GO:0001682,tRNA 5'-leader removal
GO:0004526,ribonuclease P activity
GO:0045747,positive regulation of Notch signaling pathway
GO:0030124,AP-4 adaptor complex
GO:0004801,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity
GO:0033587,shikimate biosynthetic process
GO:0097298,regulation of nucleus size
GO:0000469,cleavage involved in rRNA processing
GO:0005093,Rab GDP-dissociation inhibitor activity
GO:0035175,histone kinase activity (H3-S10 specific)
GO:0044022,histone kinase activity (H3-S28 specific)
GO:0043987,histone H3-S10 phosphorylation
GO:0043988,histone H3-S28 phosphorylation
GO:0032133,chromosome passenger complex
GO:0051233,spindle midzone
GO:0035174,histone serine kinase activity
GO:0031616,spindle pole centrosome
GO:0000048,peptidyltransferase activity
GO:0103068,leukotriene C4 gamma-glutamyl transferase activity
GO:0102953,hypoglycin A gamma-glutamyl transpeptidase activity
GO:0036374,glutathione hydrolase activity
GO:0006805,xenobiotic metabolic process
GO:0005539,glycosaminoglycan binding
GO:1904383,response to sodium phosphate
GO:0048731,system development
GO:0071475,cellular hyperosmotic salinity response
GO:1905897,regulation of response to endoplasmic reticulum stress
GO:0031293,membrane protein intracellular domain proteolysis
GO:0010400,rhamnogalacturonan I side chain metabolic process
GO:2000488,positive regulation of brassinosteroid biosynthetic process
GO:0046710,GDP metabolic process
GO:0046037,GMP metabolic process
GO:0004385,guanylate kinase activity
GO:0015085,calcium ion transmembrane transporter activity
GO:0070001,aspartic-type peptidase activity
GO:0006516,glycoprotein catabolic process
GO:0004560,alpha-L-fucosidase activity
GO:0042807,central vacuole
GO:0016314,"phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity"
GO:0008963,phospho-N-acetylmuramoyl-pentapeptide-transferase activity
GO:0003975,UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity
GO:0000271,polysaccharide biosynthetic process
GO:0006489,dolichyl diphosphate biosynthetic process
GO:0008661,1-deoxy-D-xylulose-5-phosphate synthase activity
GO:0016744,"transferase activity, transferring aldehyde or ketonic groups"
GO:0006003,"fructose 2,6-bisphosphate metabolic process"
GO:0003873,6-phosphofructo-2-kinase activity
GO:0004331,"fructose-2,6-bisphosphate 2-phosphatase activity"
GO:0006741,NADP biosynthetic process
GO:0019674,NAD metabolic process
GO:0008839,4-hydroxy-tetrahydrodipicolinate reductase
GO:0070402,NADPH binding
GO:0009085,lysine biosynthetic process
GO:0019877,diaminopimelate biosynthetic process
GO:0034389,lipid droplet organization
GO:0046460,neutral lipid biosynthetic process
GO:0002240,response to molecule of oomycetes origin
GO:0000303,response to superoxide
GO:0010310,regulation of hydrogen peroxide metabolic process
GO:0010602,regulation of 1-aminocyclopropane-1-carboxylate metabolic process
GO:0010618,aerenchyma formation
